county,office,district,party,candidate,votes,election_day,mail,provisional
Lawrence,CITY COUNCIL 2YR NEW CASTLE,,,Write-ins,31,28,3,0
Lawrence,Mayor BESSEMER,,REP,NATHAN R LESLIE,216,180,36,0
Lawrence,Mayor BESSEMER,,,Write-ins,17,12,5,0
Lawrence,Mayor ELLPORT,,,D/R JOE MACDONALD,308,246,62,0
Lawrence,Mayor ELLPORT,,,Write-ins,36,32,4,0
Lawrence,Mayor ELLWOOD CITY,,,D/R ANTHONY COURT,1410,1113,295,2
Lawrence,Mayor ELLWOOD CITY,,,Write-ins,115,98,17,0
Lawrence,Mayor ENON VALLEY,,REP,TIMOTHY C STEAR SR,56,53,3,0
Lawrence,Mayor ENON VALLEY,,,Write-ins,0,0,0,0
Lawrence,Mayor NEW BEAVER,,REP,ROBERT M CRAWFORD,321,277,43,1
Lawrence,Mayor NEW BEAVER,,,Write-ins,9,3,6,0
Lawrence,Mayor NEW WILMINGTON,,REP,SHERIE BABB,402,298,103,1
Lawrence,Mayor NEW WILMINGTON,,,Write-ins,16,12,4,0
Lawrence,Mayor SNPJ,,,Write-ins,8,0,8,0
Lawrence,Mayor VOLANT,,,Write-ins,7,7,0,0
Lawrence,Mayor WAMPUM,,,D/R BROOKE FULLER,153,124,29,0
Lawrence,Mayor WAMPUM,,,Write-ins,5,5,0,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 BESSEMER,,DEM,ART VAN TASSEL,174,129,45,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 BESSEMER,,,D/R ROBERT M SLOSSER,162,129,33,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 BESSEMER,,,D/R LUANNE IZZO,161,132,29,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 BESSEMER,,REP,CODY JACKSON,150,124,26,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 BESSEMER,,,Write-ins,10,6,4,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 ELLWOOD CITY,,,D/R JOSEPH D MANCINI,1206,935,269,2
Lawrence,BOROUGH COUNCIL 4YR VOTE4 ELLWOOD CITY,,,D/R MICHELE LAMENZA,1018,778,239,1
Lawrence,BOROUGH COUNCIL 4YR VOTE4 ELLWOOD CITY,,REP,BRAD OVIAL,897,780,117,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 ELLWOOD CITY,,DEM,JAN WILLIAMS,839,596,242,1
Lawrence,BOROUGH COUNCIL 4YR VOTE4 ELLWOOD CITY,,,D/R JAMES BARRY,806,619,186,1
Lawrence,BOROUGH COUNCIL 4YR VOTE4 ELLWOOD CITY,,,Write-ins,27,24,3,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 ENON VALLEY,,REP,KELLY J STEAR,54,51,3,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 ENON VALLEY,,REP,DAVID GRIMES,45,44,1,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 ENON VALLEY,,REP,SCOTT THIRY,42,41,1,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 ENON VALLEY,,,Write-ins,9,9,0,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 NEW BEAVER,,REP,THOMAS HAIRHOGER,221,189,31,1
Lawrence,BOROUGH COUNCIL 4YR VOTE4 NEW BEAVER,,REP,ROBERT J YOST,214,187,26,1
Lawrence,BOROUGH COUNCIL 4YR VOTE4 NEW BEAVER,,REP,MATTHEW KINGMAN,203,178,24,1
Lawrence,BOROUGH COUNCIL 4YR VOTE4 NEW BEAVER,,REP,JOE GUBISH,191,165,26,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 NEW BEAVER,,,Write-ins,113,100,13,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 NEW WILMINGTON,,REP,LEE ANN MILLER,347,252,95,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 NEW WILMINGTON,,DEM,DAVID J HUNTER,337,241,95,1
Lawrence,BOROUGH COUNCIL 4YR VOTE4 NEW WILMINGTON,,DEM,JANET ROBB,332,230,100,2
Lawrence,BOROUGH COUNCIL 4YR VOTE4 NEW WILMINGTON,,REP,DIANE L RICHARDSON,326,237,89,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 NEW WILMINGTON,,REP,KENNETH R HILKE,216,156,60,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 NEW WILMINGTON,,,Write-ins,17,16,1,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 VOLANT,,,Write-ins,35,32,3,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 WAMPUM,,,D/R CHUCK KELLY,108,84,24,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 WAMPUM,,REP,AUSTIN DOMBECK,107,90,17,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 WAMPUM,,,D/R ROBERT SHROCK,99,77,22,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 WAMPUM,,,D/R JAMES FERRANTE II,91,74,17,0
Lawrence,BOROUGH COUNCIL 4YR VOTE4 WAMPUM,,,Write-ins,7,4,3,0
Lawrence,BOROUGH COUNCIL 4YR VOTE 3 ELLPORT,,REP,TAMMY L MAZZANT,238,207,31,0
Lawrence,BOROUGH COUNCIL 4YR VOTE 3 ELLPORT,,DEM,TIM TAKACS,219,167,52,0
Lawrence,BOROUGH COUNCIL 4YR VOTE 3 ELLPORT,,DEM,DAVID L OTTAVIO,184,132,52,0
Lawrence,BOROUGH COUNCIL 4YR VOTE 3 ELLPORT,,REP,ELIZABETH SPEICHER,167,151,16,0
Lawrence,BOROUGH COUNCIL 4YR VOTE 3 ELLPORT,,,Write-ins,10,9,1,0
Lawrence,BOROUGH COUNCIL 4YR VOTE 2 SNPJ,,,Write-ins,16,0,16,0
Lawrence,BOROUGH COUNCIL 2YR VOTE2 ELLPORT,,DEM,DANIEL FOLEY,277,213,64,0
Lawrence,BOROUGH COUNCIL 2YR VOTE2 ELLPORT,,LIB,ARION CHRISTY,141,118,23,0
Lawrence,BOROUGH COUNCIL 2YR VOTE2 ELLPORT,,,Write-ins,25,22,3,0
Lawrence,BOROUGH COUNCIL 2YR VOTE1 NEW BEAVER,,REP,PAUL MORRISON,276,240,35,1
Lawrence,BOROUGH COUNCIL 2YR VOTE1 NEW BEAVER,,,Write-ins,42,35,7,0
Lawrence,BOROUGH COUNCIL 2YR VOTE1 SNPJ,,,Write-ins,8,0,8,0
Lawrence,BORO TAX COLLECTOR BESSEMER,,,D/R JANET M NOVAD,269,214,55,0
Lawrence,BORO TAX COLLECTOR BESSEMER,,,Write-ins,1,1,0,0
Lawrence,BORO TAX COLLECTOR ELLPORT,,DEM,RITA FOLEY,338,270,68,0
Lawrence,BORO TAX COLLECTOR ELLPORT,,,Write-ins,5,5,0,0
Lawrence,BORO TAX COLLECTOR ELLWOOD CITY,,,D/R SUSAN GATTO,1629,1280,346,3
Lawrence,BORO TAX COLLECTOR ELLWOOD CITY,,,Write-ins,9,8,1,0
Lawrence,BORO TAX COLLECTOR NEW BEAVER,,REP,DRITA L CRAWFORD,348,288,59,1
Lawrence,BORO TAX COLLECTOR NEW BEAVER,,,Write-ins,4,3,1,0
Lawrence,BORO TAX COLLECTOR NEW WILMINGTON,,REP,WILLIAM J NICHOLS,430,316,113,1
Lawrence,BORO TAX COLLECTOR NEW WILMINGTON,,,Write-ins,7,6,1,0
Lawrence,BORO TAX COLLECTOR SNPJ,,,D/R KAREN S MAGNONE,6,0,6,0
Lawrence,BORO TAX COLLECTOR SNPJ,,,Write-ins,0,0,0,0
Lawrence,BORO TAX COLLECTOR VOLANT,,,Write-ins,9,9,0,0
Lawrence,BORO TAX COLLECTOR WAMPUM,,,D/R SUE DEAN,170,139,31,0
Lawrence,BORO TAX COLLECTOR WAMPUM,,,Write-ins,1,1,0,0
Lawrence,BORO AUDITOR 6YR VOTE1 ENON VALLEY,,,Write-ins,1,1,0,0
Lawrence,BORO AUDITOR 6YR VOTE1 NEW BEAVER,,REP,LINDA WERNER,326,280,45,1
Lawrence,BORO AUDITOR 6YR VOTE1 NEW BEAVER,,,Write-ins,4,1,3,0
Lawrence,SUPERVISOR 6YR VOTE 1 HICKORY,,,Write-ins,195,185,10,0
Lawrence,SUPERVISOR 6YR VOTE 1 LITTLE BEAVER,,REP,BENJAMIN HOSTETLER,273,247,26,0
Lawrence,SUPERVISOR 6YR VOTE 1 LITTLE BEAVER,,,Write-ins,4,2,2,0
Lawrence,SUPERVISOR 6YR VOTE 1 MAHONING,,,D/R VITO J YEROPOLI,591,492,98,1
Lawrence,SUPERVISOR 6YR VOTE 1 MAHONING,,,Write-ins,19,16,3,0
Lawrence,SUPERVISOR 6YR VOTE 1 NESHANNOCK,,REP,STEPHEN DEMOFONTE,3043,2324,718,1
Lawrence,SUPERVISOR 6YR VOTE 1 NESHANNOCK,,,Write-ins,81,55,26,0
Lawrence,SUPERVISOR 6YR VOTE 1 NORTH BEAVER,,,D/R SCOTT D BARTH,1026,806,218,2
Lawrence,SUPERVISOR 6YR VOTE 1 NORTH BEAVER,,,Write-ins,16,9,7,0
Lawrence,SUPERVISOR 6YR VOTE 1 PERRY,,DEM,TIM BOOTS,443,327,116,0
Lawrence,SUPERVISOR 6YR VOTE 1 PERRY,,,Write-ins,14,14,0,0
Lawrence,SUPERVISOR 6YR VOTE 1 PLAIN GROVE,,DEM,LEONARD STEWART,150,136,14,0
Lawrence,SUPERVISOR 6YR VOTE 1 PLAIN GROVE,,,Write-ins,10,9,1,0
Lawrence,SUPERVISOR 6YR VOTE 1 PULASKI,,REP,VIRGINIA ZINZA,531,445,86,0
Lawrence,SUPERVISOR 6YR VOTE 1 PULASKI,,DEM,VERN L EPPINGER,383,265,118,0
Lawrence,SUPERVISOR 6YR VOTE 1 PULASKI,,,Write-ins,7,5,2,0
Lawrence,SUPERVISOR 6YR VOTE 1 SCOTT,,REP,GARY L HOUK,586,490,96,0
Lawrence,SUPERVISOR 6YR VOTE 1 SCOTT,,,Write-ins,10,9,0,1
Lawrence,SUPERVISOR 6YR VOTE 1 SHENANGO,,,D/R JOSEPH M PASCOE,1936,1510,423,3
Lawrence,SUPERVISOR 6YR VOTE 1 SHENANGO,,,Write-ins,19,17,2,0
Lawrence,SUPERVISOR 6YR VOTE 1 SLIPPERY ROCK,,,D/R GEORGE JOHNSON,846,663,182,1
Lawrence,SUPERVISOR 6YR VOTE 1 SLIPPERY ROCK,,,Write-ins,13,12,1,0
Lawrence,SUPERVISOR 6YR VOTE 1 TAYLOR,,DEM,DAVID ALLEGRO,212,147,63,2
Lawrence,SUPERVISOR 6YR VOTE 1 TAYLOR,,REP,RANDY DOHERTY,113,79,34,0
Lawrence,SUPERVISOR 6YR VOTE 1 TAYLOR,,,Write-ins,1,0,1,0
Lawrence,SUPERVISOR 6YR VOTE 1 UNION,,,D/R ROB ECKERT,1274,962,312,0
Lawrence,SUPERVISOR 6YR VOTE 1 UNION,,,Write-ins,28,23,5,0
Lawrence,SUPERVISOR 6YR VOTE 1 WASHINGTON,,REP,JAMES E MCCONNELL,231,200,31,0
Lawrence,SUPERVISOR 6YR VOTE 1 WASHINGTON,,,Write-ins,3,2,1,0
Lawrence,SUPERVISOR 6YR VOTE 1 WAYNE,,REP,WES CUNNINGHAM,533,442,90,1
Lawrence,SUPERVISOR 6YR VOTE 1 WAYNE,,,Write-ins,153,137,16,0
Lawrence,SUPERVISOR 6YR VOTE 1 WILMINGTON,,,D/R DARREN ELDER,692,542,149,1
Lawrence,SUPERVISOR 6YR VOTE 1 WILMINGTON,,,Write-ins,15,13,2,0
Lawrence,SUPERVISOR 2YR VOTE 1 UNION,,,D/R VINCE E FULENO,1311,995,316,0
Lawrence,SUPERVISOR 2YR VOTE 1 UNION,,,Write-ins,20,15,5,0
Lawrence,TWP TAX COLLECTOR HICKORY,,,D/R LYNDA S PITZER,733,616,117,0
Lawrence,TWP TAX COLLECTOR HICKORY,,,Write-ins,9,8,1,0
Lawrence,TWP TAX COLLECTOR LITTLE BEAVER,,REP,GORDON P RICHARDS,269,244,25,0
Lawrence,TWP TAX COLLECTOR LITTLE BEAVER,,,Write-ins,3,2,1,0
Lawrence,TWP TAX COLLECTOR MAHONING,,DEM,CASSIE RUEHLE,586,473,112,1
Lawrence,TWP TAX COLLECTOR MAHONING,,,Write-ins,11,11,0,0
Lawrence,TWP TAX COLLECTOR NESHANNOCK,,,D/R MELANIE DEMOFONTE,3305,2419,882,4
Lawrence,TWP TAX COLLECTOR NESHANNOCK,,,Write-ins,18,15,3,0
Lawrence,TWP TAX COLLECTOR NORTH BEAVER,,,D/R KAREN S MAGNONE,1106,857,247,2
Lawrence,TWP TAX COLLECTOR NORTH BEAVER,,,Write-ins,8,7,1,0
Lawrence,TWP TAX COLLECTOR PERRY,,,D/R JODI ROCK,476,374,102,0
Lawrence,TWP TAX COLLECTOR PERRY,,,Write-ins,7,6,1,0
Lawrence,TWP TAX COLLECTOR PLAIN GROVE,,REP,JESSICA MCCURDY,199,187,12,0
Lawrence,TWP TAX COLLECTOR PLAIN GROVE,,,Write-ins,1,1,0,0
Lawrence,TWP TAX COLLECTOR PULASKI,,REP,BRADLEY MARSHALL,762,597,165,0
Lawrence,TWP TAX COLLECTOR PULASKI,,,Write-ins,8,5,3,0
Lawrence,TWP TAX COLLECTOR SCOTT,,REP,CHRISTINE M SHERMAN,594,495,98,1
Lawrence,TWP TAX COLLECTOR SCOTT,,,Write-ins,4,4,0,0
Lawrence,TWP TAX COLLECTOR SHENANGO,,,D/R MARY JANE COUSINS,2028,1575,450,3
Lawrence,TWP TAX COLLECTOR SHENANGO,,,Write-ins,15,10,5,0
Lawrence,TWP TAX COLLECTOR SLIPPERY ROCK,,,D/R LISA MICHAELS,852,669,182,1
Lawrence,TWP TAX COLLECTOR SLIPPERY ROCK,,,Write-ins,18,15,3,0
Lawrence,TWP TAX COLLECTOR TAYLOR,,,D/R ANDREW SENCHAK,68,28,39,1
Lawrence,TWP TAX COLLECTOR TAYLOR,,,Write-ins,196,151,45,0
Lawrence,TWP TAX COLLECTOR UNION,,,D/R DOREEN VITULLO,1393,1058,335,0
Lawrence,TWP TAX COLLECTOR UNION,,,Write-ins,5,3,2,0
Lawrence,TWP TAX COLLECTOR WASHINGTON,,REP,MELISSA SHAW DAVIES,239,206,33,0
Lawrence,TWP TAX COLLECTOR WASHINGTON,,,Write-ins,2,1,1,0
Lawrence,TWP TAX COLLECTOR WAYNE,,REP,SHARI BANEY,668,564,103,1
Lawrence,TWP TAX COLLECTOR WAYNE,,,Write-ins,14,9,5,0
Lawrence,TWP TAX COLLECTOR WILMINGTON,,REP,JODIE ELDER,721,576,144,1
Lawrence,TWP TAX COLLECTOR WILMINGTON,,,Write-ins,6,6,0,0
Lawrence,TWP AUDITOR 6YR VOTE 1 HICKORY,,,Write-ins,34,29,5,0
Lawrence,TWP AUDITOR 6YR VOTE 1 LITTLE BEAVER,,,Write-ins,16,16,0,0
Lawrence,TWP AUDITOR 6YR VOTE 1 MAHONING,,REP,F PONCHO EXPOSITO,593,513,79,1
Lawrence,TWP AUDITOR 6YR VOTE 1 MAHONING,,,Write-ins,5,4,1,0
Lawrence,TWP AUDITOR 6YR VOTE 1 NESHANNOCK,,REP,RALPH SHEEN,2057,1673,384,0
Lawrence,TWP AUDITOR 6YR VOTE 1 NESHANNOCK,,DEM,JEFFREY COX,1781,1118,659,4
Lawrence,TWP AUDITOR 6YR VOTE 1 NESHANNOCK,,,Write-ins,1,1,0,0
Lawrence,TWP AUDITOR 6YR VOTE 1 NORTH BEAVER,,,Write-ins,41,26,15,0
Lawrence,TWP AUDITOR 6YR VOTE 1 PERRY,,,Write-ins,17,14,3,0
Lawrence,TWP AUDITOR 6YR VOTE 1 PLAIN GROVE,,,Write-ins,11,10,1,0
Lawrence,TWP AUDITOR 6YR VOTE 1 PULASKI,,,Write-ins,23,13,10,0
Lawrence,TWP AUDITOR 6YR VOTE 1 SCOTT,,REP,BRENDA K MCKISSICK,600,497,103,0
Lawrence,TWP AUDITOR 6YR VOTE 1 SCOTT,,,Write-ins,5,4,0,1
Lawrence,TWP AUDITOR 6YR VOTE 1 SHENANGO,,,Write-ins,106,89,17,0
Lawrence,TWP AUDITOR 6YR VOTE 1 SLIPPERY ROCK,,REP,AMIE COPPER,827,678,148,1
Lawrence,TWP AUDITOR 6YR VOTE 1 SLIPPERY ROCK,,,Write-ins,7,7,0,0
Lawrence,TWP AUDITOR 6YR VOTE 1 TAYLOR,,,Write-ins,15,11,3,1
Lawrence,TWP AUDITOR 6YR VOTE 1 UNION,,DEM,THOMAS E SESKO,1190,882,307,1
Lawrence,TWP AUDITOR 6YR VOTE 1 UNION,,,Write-ins,23,18,5,0
Lawrence,TWP AUDITOR 6YR VOTE 1 WASHINGTON,,,Write-ins,20,19,1,0
Lawrence,TWP AUDITOR 6YR VOTE 1 WAYNE,,DEM,LISA CZERPAK,535,439,96,0
Lawrence,TWP AUDITOR 6YR VOTE 1 WAYNE,,,Write-ins,21,20,1,0
Lawrence,TWP AUDITOR 6YR VOTE 1 WILMINGTON,,REP,SAMUEL HAINES,668,543,124,1
Lawrence,TWP AUDITOR 6YR VOTE 1 WILMINGTON,,,Write-ins,8,8,0,0
Lawrence,TWP AUDITOR 4YR VOTE1 HICKORY,,REP,ANDREW D RICHARDS,640,541,99,0
Lawrence,TWP AUDITOR 4YR VOTE1 HICKORY,,,Write-ins,6,5,1,0
Lawrence,TWP AUDITOR 4YR VOTE1 NORTH BEAVER,,,Write-ins,35,22,13,0
Lawrence,TWP AUDITOR 4YR VOTE1 PLAIN GROVE,,,Write-ins,7,6,1,0
Lawrence,TWP AUDITOR 4YR VOTE1 PULASKI,,,Write-ins,19,11,8,0
Lawrence,TWP AUDITOR 4YR VOTE1 TAYLOR,,,Write-ins,14,9,4,1
Lawrence,AUDITOR 2YR VOTE 1 PERRY,,,Write-ins,17,13,4,0
Lawrence,AUDITOR 2YR VOTE 1 PLAIN GROVE,,,Write-ins,8,7,1,0
Lawrence,AUDITOR 2YR VOTE 1 PULASKI,,REP,BRAD SMITH,678,539,139,0
Lawrence,AUDITOR 2YR VOTE 1 PULASKI,,,Write-ins,8,7,1,0
Lawrence,AUDITOR 2YR VOTE 1 WAYNE,,DEM,RUTH JULA,529,432,97,0
Lawrence,AUDITOR 2YR VOTE 1 WAYNE,,,Write-ins,23,22,1,0
Lawrence,Judge of Election New Castle 1-1,,,Write-ins,8,6,2,0
Lawrence,Judge of Election New Castle 1-2,,,Write-ins,16,11,5,0
Lawrence,Judge of Election New Castle 2-1,,,Write-ins,22,17,5,0
Lawrence,Judge of Election New Castle 2-2,,,Write-ins,23,19,4,0
Lawrence,Judge of Election New Castle 2-3,,REP,LEROY POLDING,243,194,49,0
Lawrence,Judge of Election New Castle 2-3,,,Write-ins,13,13,0,0
Lawrence,Judge of Election New Castle 2-4,,,Write-ins,18,11,7,0
Lawrence,Judge of Election New Castle 2-5,,DEM,MARY R COGLIO,375,279,95,1
Lawrence,Judge of Election New Castle 2-5,,,Write-ins,11,4,7,0
Lawrence,Judge of Election New Castle 3-1,,,Write-ins,51,46,5,0
Lawrence,Judge of Election New Castle 3-2,,,Write-ins,12,10,2,0
Lawrence,Judge of Election New Castle 4-1,,,Write-ins,20,13,7,0
Lawrence,Judge of Election New Castle 4-2,,REP,MATTHEW GRAZIANI,207,136,71,0
Lawrence,Judge of Election New Castle 4-2,,,Write-ins,8,4,3,1
Lawrence,Judge of Election New Castle 4-3,,,Write-ins,25,20,5,0
Lawrence,Judge of Election New Castle 5-1,,,Write-ins,25,18,7,0
Lawrence,Judge of Election New Castle 5-2,,,Write-ins,21,16,5,0
Lawrence,Judge of Election New Castle 6-1,,,Write-ins,31,29,2,0
Lawrence,Judge of Election New Castle 7-1,,,Write-ins,22,16,6,0
Lawrence,Judge of Election New Castle 8-1,,,Write-ins,9,9,0,0
Lawrence,Judge of Election Bessemer Boro,,REP,JANET M NOVAD,256,205,51,0
Lawrence,Judge of Election Bessemer Boro,,,Write-ins,1,0,1,0
Lawrence,Judge of Election Ellport Boro,,,Write-ins,18,16,2,0
Lawrence,Judge of Election Ellwood City Boro 1-1,,,Write-ins,13,11,2,0
Lawrence,Judge of Election Ellwood City Boro 2-1,,,Write-ins,12,6,6,0
Lawrence,Judge of Election Ellwood City Boro 3-1,,,Write-ins,9,8,1,0
Lawrence,Judge of Election Ellwood City Boro 4-1,,,Write-ins,12,12,0,0
Lawrence,Judge of Election Ellwood City Boro 4-2,,REP,BRENDA L WALKER,234,193,41,0
Lawrence,Judge of Election Ellwood City Boro 4-2,,,Write-ins,11,6,5,0
Lawrence,Judge of Election Ellwood City Boro 5-1,,DEM,TOM BICKERT,212,158,53,1
Lawrence,Judge of Election Ellwood City Boro 5-1,,,Write-ins,2,2,0,0
Lawrence,Judge of Election Ellwood City Boro 5-2,,,Write-ins,18,11,7,0
Lawrence,Judge of Election Enon Valley Boro,,,Write-ins,4,4,0,0
Lawrence,Judge of Election New Beaver Boro,,REP,JUDITH L BADGER,319,274,44,1
Lawrence,Judge of Election New Beaver Boro,,,Write-ins,6,3,3,0
Lawrence,Judge of Election New Wilmington Boro,,DEM,CHERRY POTEET,393,281,110,2
Lawrence,Judge of Election New Wilmington Boro,,,Write-ins,4,4,0,0
Lawrence,Judge of Election South New Castle Boro,,,Write-ins,5,3,2,0
Lawrence,Judge of Election Volant Boro,,,Write-ins,3,3,0,0
Lawrence,Judge of Election Wampum Boro,,REP,IRIS G REVETTI,97,82,15,0
Lawrence,Judge of Election Wampum Boro,,,Write-ins,15,12,3,0
Lawrence,Judge of Election Hickory Twp 1,,REP,JEANIE STEELE,300,267,33,0
Lawrence,Judge of Election Hickory Twp 1,,,Write-ins,3,3,0,0
Lawrence,Judge of Election Hickory Twp 2,,,Write-ins,28,26,2,0
Lawrence,Judge of Election Little Beaver Twp,,REP,BETTY SCOTT,268,243,25,0
Lawrence,Judge of Election Little Beaver Twp,,,Write-ins,3,3,0,0
Lawrence,Judge of Election Mahoning Twp 1,,REP,BARBARA AUDIA,306,264,41,1
Lawrence,Judge of Election Mahoning Twp 1,,,Write-ins,4,2,2,0
Lawrence,Judge of Election Mahoning Twp 2,,,Write-ins,24,22,2,0
Lawrence,Judge of Election Neshannock Twp 1,,,Write-ins,23,12,11,0
Lawrence,Judge of Election Neshannock Twp 2,,,Write-ins,12,11,1,0
Lawrence,Judge of Election Neshannock Twp 3,,,Write-ins,22,17,5,0
Lawrence,Judge of Election Neshannock Twp 4,,REP,RICK MORGAN,455,383,72,0
Lawrence,Judge of Election Neshannock Twp 4,,,Write-ins,6,6,0,0
Lawrence,Judge of Election Neshannock Twp 5,,,Write-ins,12,7,5,0
Lawrence,Judge of Election Neshannock Twp 6,,,Write-ins,17,15,2,0
Lawrence,Judge of Election Neshannock Twp 7,,,Write-ins,19,13,6,0
Lawrence,Judge of Election Neshannock Twp 8,,,Write-ins,15,8,7,0
Lawrence,Judge of Election North Beaver Twp 1,,REP,CYNTHIA INNOCENZI,267,234,33,0
Lawrence,Judge of Election North Beaver Twp 1,,,Write-ins,7,5,2,0
Lawrence,Judge of Election North Beaver Twp 2,,REP,LINDA R LESLIE,375,303,70,2
Lawrence,Judge of Election North Beaver Twp 2,,,Write-ins,11,6,5,0
Lawrence,Judge of Election North Beaver Twp 3,,,Write-ins,16,12,4,0
Lawrence,Judge of Election Perry Twp 1,,,Write-ins,8,5,3,0
Lawrence,Judge of Election Perry Twp 2,,REP,BARBARA J CARLIN,335,276,59,0
Lawrence,Judge of Election Perry Twp 2,,,Write-ins,4,3,1,0
Lawrence,Judge of Election Plain Grove Twp,,REP,CYNTHIA BAGWELL,193,182,11,0
Lawrence,Judge of Election Plain Grove Twp,,,Write-ins,1,1,0,0
Lawrence,Judge of Election Pulaski Twp 1,,DEM,NANCY HOFFMAN,174,130,44,0
Lawrence,Judge of Election Pulaski Twp 1,,,Write-ins,1,0,1,0
Lawrence,Judge of Election Pulaski Twp 2,,,Write-ins,20,13,7,0
Lawrence,Judge of Election Pulaski Twp 3,,,Write-ins,2,1,1,0
Lawrence,Judge of Election Scott Twp 1,,REP,JOSEPH A ADKINS,280,226,53,1
Lawrence,Judge of Election Scott Twp 1,,,Write-ins,5,3,2,0
Lawrence,Judge of Election Scott Twp 2,,,Write-ins,17,15,2,0
Lawrence,Judge of Election Shenango Twp 1,,REP,SHERI MOORE,344,287,56,1
Lawrence,Judge of Election Shenango Twp 1,,,Write-ins,4,4,0,0
