county,office,district,party,candidate,votes,election_day,mail,provisional
Elk,HIGHLAND TWP SUPERVISOR 4 YR,,,Write-ins,14,12,2,0
Elk,HIGHLAND TWP AUDITOR 6 YR,,,Write-ins,30,22,8,0
Elk,HIGHLAND TWP AUDITOR 2 YR HIGHLAND TWP,,,Write-ins,30,22,8,0
Elk,HIGHLAND JUDGE OF ELECTIONS 4 YR,,DEM,JAMES MCCLAIN,45,33,11,1
Elk,HIGHLAND JUDGE OF ELECTIONS 4 YR,,,Write-ins,0,0,0,0
Elk,HIGHLAND INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,5,5,0,0
Elk,JAMES CITY JUDGE OF ELECTIONS 4 YR,,,Write-ins,24,18,6,0
Elk,JAMES CITY INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,19,13,6,0
Elk,HORTON TWP TAX COLLECTOR 4 YR,,D/R,SUSAN THOM,330,276,54,0
Elk,HORTON TWP TAX COLLECTOR 4 YR,,,Write-ins,4,4,0,0
Elk,HORTON TWP SUPERVISOR 6 YR,,D/R,KIMBERLY FAULK,310,258,52,0
Elk,HORTON TWP SUPERVISOR 6 YR,,,Write-ins,17,16,1,0
Elk,HORTON TWP AUDITOR 6 YR,,,Write-ins,29,27,2,0
Elk,HORTON TWP AUDITOR 4 YR,,,Write-ins,27,24,3,0
Elk,HORTON TWP AUDITOR 2 YR,,,Write-ins,41,39,2,0
Elk,HORTON JUDGE OF ELECTIONS 4 YR,,REP,SHERRY BEVACQUA,286,251,35,0
Elk,HORTON JUDGE OF ELECTIONS 4 YR,,,Write-ins,7,6,1,0
Elk,HORTON INSPECTOR OF ELECTIONS 4 YR,,REP,CAROL DEMPSEY,293,257,36,0
Elk,HORTON INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,7,6,1,0
Elk,JAY TWP TAX COLLECTOR 4 YR,,D/R,JAMES P ALLEGRETTO,523,376,146,1
Elk,JAY TWP TAX COLLECTOR 4 YR,,,Write-ins,5,5,0,0
Elk,JAY TWP SUPERVISOR 6 YR,,D/R,ADAM BARBAZZENI,520,377,142,1
Elk,JAY TWP SUPERVISOR 6 YR,,,Write-ins,10,7,3,0
Elk,JAY TWP AUDITOR 6 YR,,,Write-ins,44,38,6,0
Elk,JAY TWP AUDITOR 4 YR,,,Write-ins,45,41,4,0
Elk,JAY TWP AUDITOR 2 YR,,,Write-ins,55,49,6,0
Elk,JAY JUDGE OF ELECTIONS 4 YR,,REP,REBECCA V BRICEN,460,353,106,1
Elk,JAY JUDGE OF ELECTIONS 4 YR,,,Write-ins,10,3,7,0
Elk,JAY INSPECTOR OF ELECTIONS 4 YR,,D/R,CINDY DUELL,507,366,140,1
Elk,JAY INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,4,4,0,0
Elk,JONES TWP TAX COLLECTOR 4 YR,,D/R,JOSEPH HAIGHT,451,379,72,0
Elk,JONES TWP TAX COLLECTOR 4 YR,,,Write-ins,3,3,0,0
Elk,JONES TWP SUPERVISOR 6 YR,,D/R,FREDERICK F MALETTO III,440,371,69,0
Elk,JONES TWP SUPERVISOR 6 YR,,,Write-ins,5,3,2,0
Elk,JONES TWP AUDITOR 6 YR,,REP,CARL R JOHNSON,424,365,59,0
Elk,JONES TWP AUDITOR 6 YR,,,Write-ins,3,2,1,0
Elk,JONES TWP AUDITOR 4 YR,,,Write-ins,31,26,5,0
Elk,LAMONT JUDGE OF ELECTIONS 4 YR,,,Write-ins,7,7,0,0
Elk,LAMONT INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,6,6,0,0
Elk,WILCOX JUDGE OF ELECTIONS 4 YR,,D/R,ANN M FOULKROD,418,350,68,0
Elk,WILCOX JUDGE OF ELECTIONS 4 YR,,,Write-ins,0,0,0,0
Elk,WILCOX INSPECTOR OF ELECTIONS 4 YR,,DEM,DEBRA OCONNELL,151,101,50,0
Elk,WILCOX INSPECTOR OF ELECTIONS 4 YR,,REP,LINDA BUSH,287,264,23,0
Elk,WILCOX INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,0,0,0,0
Elk,MILLSTONE TWP TAX COLLECTOR 4 YR,,REP,GRACE EISENMAN,42,32,10,0
Elk,MILLSTONE TWP TAX COLLECTOR 4 YR,,,Write-ins,2,2,0,0
Elk,MILLSTONE TWP SUPERVISOR 6 YR MILLSTONE TWP,,REP,DALE ELLIS,38,32,6,0
Elk,MILLSTONE TWP SUPERVISOR 6 YR MILLSTONE TWP,,,Write-ins,2,2,0,0
Elk,MILLSTONE TWP AUDITOR 6 YR,,REP,LORRAINE M LENHART,42,34,8,0
Elk,MILLSTONE TWP AUDITOR 6 YR,,,Write-ins,0,0,0,0
Elk,MILLSTONE JUDGE OF ELECTIONS 4 YR,,REP,TAMMY J KING,43,35,8,0
Elk,MILLSTONE JUDGE OF ELECTIONS 4 YR,,,Write-ins,0,0,0,0
Elk,MILLSTONE INSPECTOR OF ELECTIONS 4 YR,,DEM,RUTH ANN BLAIR,26,17,9,0
Elk,MILLSTONE INSPECTOR OF ELECTIONS 4 YR,,REP,CHRISTINE L REBER,22,21,1,0
Elk,MILLSTONE INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,0,0,0,0
Elk,RIDGWAY TWP TAX COLLECTOR 4 YR,,D/R,GALE CLARK,621,520,101,0
Elk,RIDGWAY TWP TAX COLLECTOR 4 YR,,,Write-ins,4,3,1,0
Elk,RIDGWAY TWP SUPERVISOR 6 YR,,REP,AMANDA BALON,538,470,68,0
Elk,RIDGWAY TWP SUPERVISOR 6 YR,,,Write-ins,21,19,2,0
Elk,RIDGWAY TWP AUDITOR 6 YR,,REP,LAURA MCCARTNEY,576,498,78,0
Elk,RIDGWAY TWP AUDITOR 6 YR,,,Write-ins,4,3,1,0
Elk,RIDGWAY TWP AUDITOR 4 YR,,REP,ALLEN J GASPARI,570,495,75,0
Elk,RIDGWAY TWP AUDITOR 4 YR,,,Write-ins,3,2,1,0
Elk,RIDGWAY TWP AUDITOR 2 YR,,,Write-ins,31,31,0,0
Elk,RIDGWAY TWP CONSTABLE 6 YR,,,Write-ins,71,68,3,0
Elk,N RIDGWAY JUDGE OF ELECTIONS 4 YR,,REP,SHAUNA MILLER,125,98,27,0
Elk,N RIDGWAY JUDGE OF ELECTIONS 4 YR,,,Write-ins,1,0,1,0
Elk,N RIDGWAY INSPECTOR OF ELECTIONS 4 YR,,DEM,DIANE S ZELECHOSKI,66,44,22,0
Elk,N RIDGWAY INSPECTOR OF ELECTIONS 4 YR,,REP,JULIA BENSON,78,67,11,0
Elk,N RIDGWAY INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,0,0,0,0
Elk,S RIDGWAY JUDGE OF ELECTIONS 4 YR,,,Write-ins,31,30,1,0
Elk,S RIDGWAY INSPECTOR OF ELECTIONS 4 YR,,REP,JANIS E KEMMER,442,394,48,0
Elk,S RIDGWAY INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,2,2,0,0
Elk,SPRING CREEK TWP TAX COLLECTOR 4 YR,,REP,CURTIS A OLSON,80,70,10,0
Elk,SPRING CREEK TWP TAX COLLECTOR 4 YR,,,Write-ins,2,2,0,0
Elk,SPRING CREEK TWP SUPERVISOR 6 YR,,DEM,MARK GASBARRE,39,35,4,0
Elk,SPRING CREEK TWP SUPERVISOR 6 YR,,REP,RON MINNICK,45,38,7,0
Elk,SPRING CREEK TWP SUPERVISOR 6 YR,,,Write-ins,0,0,0,0
Elk,SPRING CREEK TWP SUPERVISOR 2 YR,,REP,ANNIE KIRKLAND,70,61,9,0
Elk,SPRING CREEK TWP SUPERVISOR 2 YR,,,Write-ins,11,11,0,0
Elk,SPRING CREEK TWP AUDITOR 6 YR,,,Write-ins,29,27,2,0
Elk,SPRING CREEK TWP CONSTABLE 6 YR,,,Write-ins,7,7,0,0
Elk,SPRING CREEK JUDGE OF ELECTIONS 4 YR,,REP,LISA M HICKS,74,65,9,0
Elk,SPRING CREEK JUDGE OF ELECTIONS 4 YR,,,Write-ins,3,3,0,0
Elk,SPRING CREEK INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,14,13,1,0
Elk,JOHNSONBURG BOROUGH MAYOR 4 YR,,D/R,TRACY CROWE,473,387,86,0
Elk,JOHNSONBURG BOROUGH MAYOR 4 YR,,,Write-ins,48,43,5,0
Elk,JOHNSONBURG BOROUGH TAX COLLECTOR 4 YR,,D/R,TRINA DESTEPHANO,558,456,102,0
Elk,JOHNSONBURG BOROUGH TAX COLLECTOR 4 YR,,,Write-ins,7,7,0,0
Elk,JOHNSONBURG BOROUGH COUNCIL PERSON 4 YR,,DEM,TIMOTHY DAVISON,383,304,79,0
Elk,JOHNSONBURG BOROUGH COUNCIL PERSON 4 YR,,DEM,RICHARD A WARMBRODT,367,286,81,0
Elk,JOHNSONBURG BOROUGH COUNCIL PERSON 4 YR,,DEM,RYAN D THIRY,338,268,70,0
Elk,JOHNSONBURG BOROUGH COUNCIL PERSON 4 YR,,DEM,ALFRED ALJOE MALETTO,238,185,53,0
Elk,JOHNSONBURG BOROUGH COUNCIL PERSON 4 YR,,REP,ERIC P POAGUE,372,321,51,0
Elk,JOHNSONBURG BOROUGH COUNCIL PERSON 4 YR,,,Write-ins,34,31,3,0
Elk,JOHNSONBURG 1ST JUDGE OF ELECTIONS 4 YR,,DEM,MARY W WEAVER,164,120,44,0
Elk,JOHNSONBURG 1ST JUDGE OF ELECTIONS 4 YR,,,Write-ins,6,4,2,0
Elk,JOHNSONBURG 1ST INSPECTOR OF ELECTIONS 4 YR,,DEM,THOMAS J WEAVER,147,114,33,0
Elk,JOHNSONBURG 1ST INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,7,5,2,0
Elk,JOHNSONBURG 2ND JUDGE OF ELECTIONS 4 YR,,REP,TAMMY CHERRY,113,91,22,0
Elk,JOHNSONBURG 2ND JUDGE OF ELECTIONS 4 YR,,,Write-ins,0,0,0,0
Elk,JOHNSONBURG 2ND INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,13,13,0,0
Elk,JOHNSONBURG 3RD JUDGE OF ELECTIONS 4 YR,,DEM,ROBERTA SIMPSON,95,90,5,0
Elk,JOHNSONBURG 3RD JUDGE OF ELECTIONS 4 YR,,,Write-ins,20,19,1,0
Elk,JOHNSONBURG 3RD INSPECTOR OF ELECTIONS 4 YR,,DEM,CHARLES R SIMPSON,143,130,13,0
Elk,JOHNSONBURG 3RD INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,1,1,0,0
Elk,JOHNSONBURG 4TH JUDGE OF ELECTIONS 4 YR,,DEM,HARRIET STAHLI,102,85,17,0
Elk,JOHNSONBURG 4TH JUDGE OF ELECTIONS 4 YR,,,Write-ins,2,2,0,0
Elk,JOHNSONBURG 4TH INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,15,15,0,0
Elk,RIDGWAY BOROUGH MAYOR 4 YR,,DEM,RAY IMHOF,658,513,145,0
Elk,RIDGWAY BOROUGH MAYOR 4 YR,,REP,RALPH DUSSIA,380,338,41,1
Elk,RIDGWAY BOROUGH MAYOR 4 YR,,,Write-ins,7,6,1,0
Elk,RIDGWAY BOROUGH TAX COLLECTOR 4 YR,,D/R,KRISTEN ROSELLI,1004,828,175,1
Elk,RIDGWAY BOROUGH TAX COLLECTOR 4 YR,,,Write-ins,9,6,3,0
Elk,RIDGWAY BOROUGH COUNCIL PERSON 4 YR,,DEM,ALANA M WHITE,497,357,140,0
Elk,RIDGWAY BOROUGH COUNCIL PERSON 4 YR,,D/R,STEVE CAGGESO,686,599,86,1
Elk,RIDGWAY BOROUGH COUNCIL PERSON 4 YR,,D/R,STEVE LAWRIE,752,641,110,1
Elk,RIDGWAY BOROUGH COUNCIL PERSON 4 YR,,D/R,BRENT KEMMER,635,545,89,1
Elk,RIDGWAY BOROUGH COUNCIL PERSON 4 YR,,,NOF,573,485,88,0
Elk,RIDGWAY BOROUGH COUNCIL PERSON 4 YR,,,Write-ins,26,24,2,0
Elk,RIDGWAY 1ST JUDGE OF ELECTIONS 4 YR,,,Write-ins,11,10,1,0
Elk,RIDGWAY 1ST JUDGE OF ELECTIONS 4 YR,,,Write-ins,10,9,1,0
Elk,RIDGWAY 2ND JUDGE OF ELECTIONS 4 YR,,,Write-ins,24,17,7,0
Elk,RIDGWAY 2ND INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,21,17,4,0
Elk,RIDGWAY 3RD JUDGE OF ELECTIONS 4 YR,,,Write-ins,25,21,4,0
Elk,RIDGWAY 3RD INSPECTOR OF ELECTIONS 4 YR,,DEM,JUDITH FREEDMAN,292,232,60,0
Elk,RIDGWAY 3RD INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,8,8,0,0
Elk,CITY OF ST MARYS MAYOR 4 YR,,D/R,LYLE H GARNER,3313,2659,650,4
Elk,CITY OF ST MARYS MAYOR 4 YR,,,Write-ins,167,142,24,1
Elk,CITY OF ST MARYS TAX COLLECTOR 4 YR,,REP,TOM NICKLAS,3282,2707,571,4
Elk,CITY OF ST MARYS TAX COLLECTOR 4 YR,,,Write-ins,80,56,24,0
Elk,CITY OF ST MARYS COUNCIL 4 YR,,DEM,SHANE T SCHNEIDER,1661,1190,467,4
Elk,CITY OF ST MARYS COUNCIL 4 YR,,DEM,MISSY CHEATLE,1404,968,433,3
Elk,CITY OF ST MARYS COUNCIL 4 YR,,REP,ALEX WENDEL,2304,2006,297,1
Elk,CITY OF ST MARYS COUNCIL 4 YR,,REP,MICHAEL P GROLL,2025,1746,275,4
Elk,CITY OF ST MARYS COUNCIL 4 YR,,REP,J CLARK LECKER,2120,1811,308,1
Elk,CITY OF ST MARYS COUNCIL 4 YR,,,Write-ins,78,65,13,0
Elk,ST MARYS 1ST JUDGE OF ELECTIONS 4 YR,,REP,DALE BILLE,397,310,87,0
Elk,ST MARYS 1ST JUDGE OF ELECTIONS 4 YR,,,Write-ins,2,1,1,0
Elk,ST MARYS 1ST INSPECTOR OF ELECTIONS 4 YR,,REP,TOM ENGEL,401,315,86,0
Elk,ST MARYS 1ST INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,0,0,0,0
Elk,ST MARYS 2ND JUDGE OF ELECTIONS 4 YR,,REP,HELENE M WEIS,268,220,48,0
Elk,ST MARYS 2ND JUDGE OF ELECTIONS 4 YR,,,Write-ins,4,3,1,0
Elk,ST MARYS 2ND INSPECTOR OF ELECTIONS 4 YR,,DEM,KATHLEEN LECKER,249,193,56,0
Elk,ST MARYS 2ND INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,7,7,0,0
Elk,ST MARYS 3RD JUDGE OF ELECTIONS 4 YR,,,Write-ins,29,25,4,0
Elk,ST MARYS 3RD INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,30,26,4,0
Elk,ST MARYS 4TH JUDGE OF ELECTIONS 4 YR,,,Write-ins,18,14,4,0
Elk,ST MARYS 4TH INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,17,14,3,0
Elk,ST MARYS 5TH JUDGE OF ELECTIONS 4 YR,,REP,NANCY L PLOWS,372,317,55,0
Elk,ST MARYS 5TH JUDGE OF ELECTIONS 4 YR,,,Write-ins,8,4,4,0
Elk,ST MARYS 5TH INSPECTOR OF ELECTIONS 4 YR,,REP,DANIEL DORNISCH,377,322,55,0
Elk,ST MARYS 5TH INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,6,2,4,0
Elk,ST MARYS 6TH JUDGE OF ELECTIONS 4 YR,,,Write-ins,29,23,6,0
Elk,ST MARYS 6TH INSPECTOR OF ELECTIONS 4 YR,,REP,CYNTHIA CORTINOVIS,396,339,54,3
Elk,ST MARYS 6TH INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,2,2,0,0
Elk,ST MARYS 7TH JUDGE OF ELECTIONS 4 YR,,REP,CLARK F PEARSON,293,242,51,0
Elk,ST MARYS 7TH JUDGE OF ELECTIONS 4 YR,,,Write-ins,9,8,1,0
Elk,ST MARYS 7TH INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,31,26,5,0
Elk,ST MARYS 8TH JUDGE OF ELECTIONS 4 YR,,,Write-ins,29,21,8,0
Elk,ST MARYS 8TH INSPECTOR OF ELECTIONS 4 YR,,REP,RITA WIESNER,496,416,79,1
Elk,ST MARYS 8TH INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,6,3,3,0
Elk,ST MARYS 9TH JUDGE OF ELECTIONS 4 YR,,,Write-ins,37,26,11,0
Elk,ST MARYS 9TH INSPECTOR OF ELECTIONS 4 YR,,,Write-ins,36,26,10,0
Elk,ST MARYS AREA SCHOOL DIRECTOR - REGION 1 4 YR,,D/R,ANNE HERZING,1406,1093,309,4
Elk,ST MARYS AREA SCHOOL DIRECTOR - REGION 1 4 YR,,D/R,STEPHANIE MCANANY,1089,842,244,3
Elk,ST MARYS AREA SCHOOL DIRECTOR - REGION 1 4 YR,,,Write-ins,208,194,13,1
Elk,ST MARYS AREA SCHOOL DIRECTOR - REGION 1 2 YR,,REP,ERIC WONDERLING,1467,1193,271,3
Elk,ST MARYS AREA SCHOOL DIRECTOR - REGION 1 2 YR,,,Write-ins,141,121,20,0
Elk,ST MARYS AREA SCHOOL DIRECTOR - REGION 2 4 YR,,D/R,TIMOTHY H FREY,1344,1066,277,1
Elk,ST MARYS AREA SCHOOL DIRECTOR - REGION 2 4 YR,,,Write-ins,383,327,56,0
Elk,ST MARYS AREA SCHOOL DIRECTOR - REGION 3 4 YR,,D/R,CHRISSY KEEBLER,1526,1201,323,2
Elk,ST MARYS AREA SCHOOL DIRECTOR - REGION 3 4 YR,,,Write-ins,54,48,6,0
Elk,ST MARYS AREA SCHOOL DIRECTOR - REGION 3 2 YR,,D/R,JEFF GAVAZZI,1478,1147,329,2
Elk,ST MARYS AREA SCHOOL DIRECTOR - REGION 3 2 YR,,,Write-ins,60,55,5,0
Elk,JOHNSONBURG AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,D/R,NICOLE ZIMMERMAN,924,744,180,0
Elk,JOHNSONBURG AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,D/R,ZACH PADASAK,808,649,159,0
Elk,JOHNSONBURG AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,D/R,DON LEE WENNER,785,638,147,0
Elk,JOHNSONBURG AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,D/R,RYAN D THIRY,748,606,142,0
Elk,JOHNSONBURG AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,,Write-ins,147,136,11,0
Elk,RIDGWAY AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,D/R,NATALIE AIELLO,1202,1024,178,0
Elk,RIDGWAY AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,D/R,MEGEN R HANDLEY,1164,961,203,0
Elk,RIDGWAY AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,D/R,AIMEE KEMICK,986,809,177,0
Elk,RIDGWAY AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,DEM,MATTHEW FRANK,787,600,187,0
Elk,RIDGWAY AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,REP,JAMIE COBAUGH,1000,900,99,1
Elk,RIDGWAY AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,,Write-ins,32,29,3,0
Elk,KANE AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,D/R,AMBER HANCHARICK,95,84,10,1
Elk,KANE AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,D/R,LINDA A ANDERSON,95,81,13,1
Elk,KANE AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,D/R,MERIDETH FADENHOLZ,109,92,16,1
Elk,KANE AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,REP,FRED JOHN LORENZO IV,116,103,12,1
Elk,KANE AREA SCHOOL DIRECTOR - AT LARGE 4 YR,,,Write-ins,11,11,0,0
Elk,BROCKWAY AREA SCHOOL DIRECTOR - REGION 2 4 YR,,D/R,LORI A SABATOSE,115,83,32,0
Elk,BROCKWAY AREA SCHOOL DIRECTOR - REGION 2 4 YR,,REP,KATIE MORRIS,152,141,11,0
Elk,BROCKWAY AREA SCHOOL DIRECTOR - REGION 2 4 YR,,,Write-ins,5,5,0,0
Elk,FOREST AREA SCHOOL DIRECTOR - REGION B 4 YR,,D/R,MICHAEL G OLIVER,40,32,8,0
Elk,FOREST AREA SCHOOL DIRECTOR - REGION B 4 YR,,,Write-ins,0,0,0,0
Elk,ST MARYS PROPOSED CODE AMENDMENT 1,,,YES,1781,1403,375,3
Elk,ST MARYS PROPOSED CODE AMENDMENT 1,,,NO,1849,1503,344,2
Elk,RET SUPREME COURT - DONOHUE,,,YES,3451,2393,1053,5
Elk,RET SUPREME COURT - DONOHUE,,,NO,5171,4600,568,3
Elk,RET SUPREME COURT - DOUGHERTY,,,YES,3394,2345,1044,5
Elk,RET SUPREME COURT - DOUGHERTY,,,NO,5177,4595,579,3
Elk,RET SUPREME COURT - WECHT,,,YES,3413,2349,1059,5
Elk,RET SUPREME COURT - WECHT,,,NO,5176,4601,572,3
Elk,RET SUPERIOR COURT - DUBOW,,,YES,3537,2466,1066,5
Elk,RET SUPERIOR COURT - DUBOW,,,NO,4979,4437,539,3
Elk,RET COMMONWEALTH COURT - WOJCIK,,,YES,3551,2483,1064,4
Elk,RET COMMONWEALTH COURT - WOJCIK,,,NO,4942,4397,541,4
