county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Lackawanna,Waverly Township W-00 P-00,Attorney General,,FWD,ERIC L. SETTLE,4,2,1,1
Lackawanna,Waverly Township W-00 P-00,Attorney General,,,Write-ins,2,0,2,0
Lackawanna,Waverly Township W-00 P-00,Auditor General,,DEM,MALCOLM KENYATTA,668,447,219,2
Lackawanna,Waverly Township W-00 P-00,Auditor General,,REP,TIM DEFOOR,577,450,126,1
Lackawanna,Waverly Township W-00 P-00,Auditor General,,LIB,REECE SMITH,16,12,4,0
Lackawanna,Waverly Township W-00 P-00,Auditor General,,ASP,ERIC K. ANTON,0,0,0,0
Lackawanna,Waverly Township W-00 P-00,Auditor General,,CST,BOB GOODRICH,8,8,0,0
Lackawanna,Waverly Township W-00 P-00,Auditor General,,,Write-ins,2,1,1,0
Lackawanna,Waverly Township W-00 P-00,State Treasurer,,DEM,ERIN MCCLELLAND,641,428,210,3
Lackawanna,Waverly Township W-00 P-00,State Treasurer,,REP,STACY GARRITY,583,459,124,0
Lackawanna,Waverly Township W-00 P-00,State Treasurer,,LIB,NICKOLAS CIESIELSKI,18,13,5,0
Lackawanna,Waverly Township W-00 P-00,State Treasurer,,CST,TROY BOWMAN,3,3,0,0
Lackawanna,Waverly Township W-00 P-00,State Treasurer,,FWD,CHRIS FOSTER,9,4,4,1
Lackawanna,Waverly Township W-00 P-00,State Treasurer,,,Write-ins,2,1,1,0
Lackawanna,Waverly Township W-00 P-00,U.S. House,8,DEM,MATT CARTWRIGHT,784,529,251,4
Lackawanna,Waverly Township W-00 P-00,U.S. House,8,,"REP ROB BRESNAHAN, JR.",514,412,102,0
Lackawanna,Waverly Township W-00 P-00,U.S. House,8,,Write-ins,2,1,1,0
Lackawanna,Waverly Township W-00 P-00,General Assembly,114,DEM,BRIDGET MALLOY,1011,716,291,4
Lackawanna,Waverly Township W-00 P-00,General Assembly,114,,Write-ins,44,36,8,0
Lackawanna,Archbald W-01 P-01,Registered Voters,,,,1449,,,
Lackawanna,Archbald W-01 P-01,Ballots Cast,,,,1197,878,317,2
Lackawanna,Archbald W-01 P-01,Ballots Cast - Blank,,,,0,0,0,0
Lackawanna,Archbald W-01 P-01,President,,DEM,HARRIS and WALZ,604,397,207,0
Lackawanna,Archbald W-01 P-01,President,,REP,TRUMP and VANCE,576,472,102,2
Lackawanna,Archbald W-01 P-01,President,,LIB,OLIVER and TER MAAT,7,3,4,0
Lackawanna,Archbald W-01 P-01,President,,GRN,STEIN and WARE,3,2,1,0
Lackawanna,Archbald W-01 P-01,President,,,Write-ins,2,0,2,0
Lackawanna,Archbald W-01 P-01,U.S. Senate,,,"DEM ROBERT P. CASEY, JR.",620,422,198,0
Lackawanna,Archbald W-01 P-01,U.S. Senate,,REP,DAVE MCCORMICK,539,435,102,2
Lackawanna,Archbald W-01 P-01,U.S. Senate,,LIB,JOHN C. THOMAS,9,6,3,0
Lackawanna,Archbald W-01 P-01,U.S. Senate,,GRN,LEILA HAZOU,9,4,5,0
Lackawanna,Archbald W-01 P-01,U.S. Senate,,CST,MARTY SELKER,1,0,1,0
Lackawanna,Archbald W-01 P-01,U.S. Senate,,,Write-ins,2,1,1,0
Lackawanna,Archbald W-01 P-01,Attorney General,,DEM,EUGENE DEPASQUALE,615,414,201,0
Lackawanna,Archbald W-01 P-01,Attorney General,,REP,DAVE SUNDAY,517,418,97,2
Lackawanna,Archbald W-01 P-01,Attorney General,,LIB,ROBERT COWBURN,15,12,3,0
Lackawanna,Archbald W-01 P-01,Attorney General,,GRN,RICHARD L. WEISS,6,5,1,0
Lackawanna,Archbald W-01 P-01,Attorney General,,CST,JUSTIN L. MAGILL,5,4,1,0
Lackawanna,Archbald W-01 P-01,Attorney General,,FWD,ERIC L. SETTLE,1,0,1,0
Lackawanna,Archbald W-01 P-01,Attorney General,,,Write-ins,1,0,1,0
Lackawanna,Archbald W-01 P-01,Auditor General,,DEM,MALCOLM KENYATTA,583,388,195,0
Lackawanna,Archbald W-01 P-01,Auditor General,,REP,TIM DEFOOR,518,418,98,2
Lackawanna,Archbald W-01 P-01,Auditor General,,LIB,REECE SMITH,12,8,4,0
Lackawanna,Archbald W-01 P-01,Auditor General,,ASP,ERIC K. ANTON,2,2,0,0
Lackawanna,Archbald W-01 P-01,Auditor General,,CST,BOB GOODRICH,15,12,3,0
Lackawanna,Archbald W-01 P-01,Auditor General,,,Write-ins,1,0,1,0
Lackawanna,Archbald W-01 P-01,State Treasurer,,DEM,ERIN MCCLELLAND,586,398,188,0
Lackawanna,Archbald W-01 P-01,State Treasurer,,REP,STACY GARRITY,511,410,99,2
Lackawanna,Archbald W-01 P-01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,16,12,4,0
Lackawanna,Archbald W-01 P-01,State Treasurer,,CST,TROY BOWMAN,11,9,2,0
Lackawanna,Archbald W-01 P-01,State Treasurer,,FWD,CHRIS FOSTER,3,2,1,0
Lackawanna,Archbald W-01 P-01,State Treasurer,,,Write-ins,2,1,1,0
Lackawanna,Archbald W-01 P-01,U.S. House,8,DEM,MATT CARTWRIGHT,681,461,220,0
Lackawanna,Archbald W-01 P-01,U.S. House,8,,"REP ROB BRESNAHAN, JR.",498,407,89,2
Lackawanna,Archbald W-01 P-01,U.S. House,8,,Write-ins,2,1,1,0
Lackawanna,Archbald W-01 P-01,General Assembly,112,DEM,KYLE J. MULLINS,924,673,250,1
Lackawanna,Archbald W-01 P-01,General Assembly,112,,Write-ins,49,39,10,0
Lackawanna,Archbald W-01 P-02,Registered Voters,,,,1413,,,
Lackawanna,Archbald W-01 P-02,Ballots Cast,,,,1157,804,345,8
Lackawanna,Archbald W-01 P-02,Ballots Cast - Blank,,,,0,0,0,0
Lackawanna,Archbald W-01 P-02,President,,DEM,HARRIS and WALZ,608,352,252,4
Lackawanna,Archbald W-01 P-02,President,,REP,TRUMP and VANCE,523,436,83,4
Lackawanna,Archbald W-01 P-02,President,,LIB,OLIVER and TER MAAT,5,2,3,0
Lackawanna,Archbald W-01 P-02,President,,GRN,STEIN and WARE,9,5,4,0
Lackawanna,Archbald W-01 P-02,President,,,Write-ins,9,6,3,0
Lackawanna,Archbald W-01 P-02,U.S. Senate,,,"DEM ROBERT P. CASEY, JR.",640,381,254,5
Lackawanna,Archbald W-01 P-02,U.S. Senate,,REP,DAVE MCCORMICK,482,398,81,3
Lackawanna,Archbald W-01 P-02,U.S. Senate,,LIB,JOHN C. THOMAS,7,5,2,0
Lackawanna,Archbald W-01 P-02,U.S. Senate,,GRN,LEILA HAZOU,10,4,6,0
Lackawanna,Archbald W-01 P-02,U.S. Senate,,CST,MARTY SELKER,4,4,0,0
Lackawanna,Archbald W-01 P-02,U.S. Senate,,,Write-ins,1,1,0,0
Lackawanna,Archbald W-01 P-02,Attorney General,,DEM,EUGENE DEPASQUALE,612,359,249,4
Lackawanna,Archbald W-01 P-02,Attorney General,,REP,DAVE SUNDAY,470,385,82,3
Lackawanna,Archbald W-01 P-02,Attorney General,,LIB,ROBERT COWBURN,16,13,2,1
Lackawanna,Archbald W-01 P-02,Attorney General,,GRN,RICHARD L. WEISS,16,12,4,0
Lackawanna,Archbald W-01 P-02,Attorney General,,CST,JUSTIN L. MAGILL,6,3,3,0
Lackawanna,Archbald W-01 P-02,Attorney General,,FWD,ERIC L. SETTLE,5,5,0,0
Lackawanna,Archbald W-01 P-02,Attorney General,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-01 P-02,Auditor General,,DEM,MALCOLM KENYATTA,593,346,244,3
Lackawanna,Archbald W-01 P-02,Auditor General,,REP,TIM DEFOOR,476,390,83,3
Lackawanna,Archbald W-01 P-02,Auditor General,,LIB,REECE SMITH,18,14,4,0
Lackawanna,Archbald W-01 P-02,Auditor General,,ASP,ERIC K. ANTON,8,6,2,0
Lackawanna,Archbald W-01 P-02,Auditor General,,CST,BOB GOODRICH,17,13,2,2
Lackawanna,Archbald W-01 P-02,Auditor General,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-01 P-02,State Treasurer,,DEM,ERIN MCCLELLAND,597,345,249,3
Lackawanna,Archbald W-01 P-02,State Treasurer,,REP,STACY GARRITY,466,382,81,3
Lackawanna,Archbald W-01 P-02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,19,17,1,1
Lackawanna,Archbald W-01 P-02,State Treasurer,,CST,TROY BOWMAN,9,7,1,1
Lackawanna,Archbald W-01 P-02,State Treasurer,,FWD,CHRIS FOSTER,7,6,1,0
Lackawanna,Archbald W-01 P-02,State Treasurer,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-01 P-02,U.S. House,8,DEM,MATT CARTWRIGHT,677,405,267,5
Lackawanna,Archbald W-01 P-02,U.S. House,8,,"REP ROB BRESNAHAN, JR.",469,390,76,3
Lackawanna,Archbald W-01 P-02,U.S. House,8,,Write-ins,1,0,1,0
Lackawanna,Archbald W-01 P-02,General Assembly,112,DEM,KYLE J. MULLINS,887,583,297,7
Lackawanna,Archbald W-01 P-02,General Assembly,112,,Write-ins,47,39,8,0
Lackawanna,Archbald W-02 P-01,Registered Voters,,,,798,,,
Lackawanna,Archbald W-02 P-01,Ballots Cast,,,,655,498,156,1
Lackawanna,Archbald W-02 P-01,Ballots Cast - Blank,,,,1,0,1,0
Lackawanna,Archbald W-02 P-01,President,,DEM,HARRIS and WALZ,351,237,114,0
Lackawanna,Archbald W-02 P-01,President,,REP,TRUMP and VANCE,292,254,37,1
Lackawanna,Archbald W-02 P-01,President,,LIB,OLIVER and TER MAAT,0,0,0,0
Lackawanna,Archbald W-02 P-01,President,,GRN,STEIN and WARE,4,4,0,0
Lackawanna,Archbald W-02 P-01,President,,,Write-ins,2,1,1,0
Lackawanna,Archbald W-02 P-01,U.S. Senate,,,"DEM ROBERT P. CASEY, JR.",366,249,117,0
Lackawanna,Archbald W-02 P-01,U.S. Senate,,REP,DAVE MCCORMICK,261,228,32,1
Lackawanna,Archbald W-02 P-01,U.S. Senate,,LIB,JOHN C. THOMAS,12,10,2,0
Lackawanna,Archbald W-02 P-01,U.S. Senate,,GRN,LEILA HAZOU,4,3,1,0
Lackawanna,Archbald W-02 P-01,U.S. Senate,,CST,MARTY SELKER,0,0,0,0
Lackawanna,Archbald W-02 P-01,U.S. Senate,,,Write-ins,1,1,0,0
Lackawanna,Archbald W-02 P-01,Attorney General,,DEM,EUGENE DEPASQUALE,355,237,118,0
Lackawanna,Archbald W-02 P-01,Attorney General,,REP,DAVE SUNDAY,264,229,34,1
Lackawanna,Archbald W-02 P-01,Attorney General,,LIB,ROBERT COWBURN,10,10,0,0
Lackawanna,Archbald W-02 P-01,Attorney General,,GRN,RICHARD L. WEISS,1,1,0,0
Lackawanna,Archbald W-02 P-01,Attorney General,,CST,JUSTIN L. MAGILL,1,1,0,0
Lackawanna,Archbald W-02 P-01,Attorney General,,FWD,ERIC L. SETTLE,2,1,1,0
Lackawanna,Archbald W-02 P-01,Attorney General,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-02 P-01,Auditor General,,DEM,MALCOLM KENYATTA,344,230,114,0
Lackawanna,Archbald W-02 P-01,Auditor General,,REP,TIM DEFOOR,262,225,36,1
Lackawanna,Archbald W-02 P-01,Auditor General,,LIB,REECE SMITH,8,7,1,0
Lackawanna,Archbald W-02 P-01,Auditor General,,ASP,ERIC K. ANTON,4,4,0,0
Lackawanna,Archbald W-02 P-01,Auditor General,,CST,BOB GOODRICH,7,7,0,0
Lackawanna,Archbald W-02 P-01,Auditor General,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-02 P-01,State Treasurer,,DEM,ERIN MCCLELLAND,338,223,115,0
Lackawanna,Archbald W-02 P-01,State Treasurer,,REP,STACY GARRITY,274,236,37,1
Lackawanna,Archbald W-02 P-01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,8,0,0
Lackawanna,Archbald W-02 P-01,State Treasurer,,CST,TROY BOWMAN,2,1,1,0
Lackawanna,Archbald W-02 P-01,State Treasurer,,FWD,CHRIS FOSTER,1,1,0,0
Lackawanna,Archbald W-02 P-01,State Treasurer,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-02 P-01,U.S. House,8,DEM,MATT CARTWRIGHT,383,264,119,0
Lackawanna,Archbald W-02 P-01,U.S. House,8,,"REP ROB BRESNAHAN, JR.",259,226,32,1
Lackawanna,Archbald W-02 P-01,U.S. House,8,,Write-ins,1,0,1,0
Lackawanna,Archbald W-02 P-01,General Assembly,112,DEM,KYLE J. MULLINS,484,350,134,0
Lackawanna,Archbald W-02 P-01,General Assembly,112,,Write-ins,28,25,3,0
Lackawanna,Archbald W-03 P-00,Registered Voters,,,,479,,,
Lackawanna,Archbald W-03 P-00,Ballots Cast,,,,402,300,101,1
Lackawanna,Archbald W-03 P-00,Ballots Cast - Blank,,,,0,0,0,0
Lackawanna,Archbald W-03 P-00,President,,DEM,HARRIS and WALZ,179,114,65,0
Lackawanna,Archbald W-03 P-00,President,,REP,TRUMP and VANCE,213,178,34,1
Lackawanna,Archbald W-03 P-00,President,,LIB,OLIVER and TER MAAT,3,2,1,0
Lackawanna,Archbald W-03 P-00,President,,GRN,STEIN and WARE,3,3,0,0
Lackawanna,Archbald W-03 P-00,President,,,Write-ins,2,2,0,0
Lackawanna,Archbald W-03 P-00,U.S. Senate,,,"DEM ROBERT P. CASEY, JR.",205,134,71,0
Lackawanna,Archbald W-03 P-00,U.S. Senate,,REP,DAVE MCCORMICK,181,151,29,1
Lackawanna,Archbald W-03 P-00,U.S. Senate,,LIB,JOHN C. THOMAS,6,5,1,0
Lackawanna,Archbald W-03 P-00,U.S. Senate,,GRN,LEILA HAZOU,2,2,0,0
Lackawanna,Archbald W-03 P-00,U.S. Senate,,CST,MARTY SELKER,2,2,0,0
Lackawanna,Archbald W-03 P-00,U.S. Senate,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-03 P-00,Attorney General,,DEM,EUGENE DEPASQUALE,201,134,66,1
Lackawanna,Archbald W-03 P-00,Attorney General,,REP,DAVE SUNDAY,184,152,32,0
Lackawanna,Archbald W-03 P-00,Attorney General,,LIB,ROBERT COWBURN,3,2,1,0
Lackawanna,Archbald W-03 P-00,Attorney General,,GRN,RICHARD L. WEISS,2,2,0,0
Lackawanna,Archbald W-03 P-00,Attorney General,,CST,JUSTIN L. MAGILL,0,0,0,0
Lackawanna,Archbald W-03 P-00,Attorney General,,FWD,ERIC L. SETTLE,1,1,0,0
Lackawanna,Archbald W-03 P-00,Attorney General,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-03 P-00,Auditor General,,DEM,MALCOLM KENYATTA,187,119,68,0
Lackawanna,Archbald W-03 P-00,Auditor General,,REP,TIM DEFOOR,177,147,29,1
Lackawanna,Archbald W-03 P-00,Auditor General,,LIB,REECE SMITH,4,3,1,0
Lackawanna,Archbald W-03 P-00,Auditor General,,ASP,ERIC K. ANTON,2,2,0,0
Lackawanna,Archbald W-03 P-00,Auditor General,,CST,BOB GOODRICH,8,8,0,0
Lackawanna,Archbald W-03 P-00,Auditor General,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-03 P-00,State Treasurer,,DEM,ERIN MCCLELLAND,188,122,66,0
Lackawanna,Archbald W-03 P-00,State Treasurer,,REP,STACY GARRITY,179,149,29,1
Lackawanna,Archbald W-03 P-00,State Treasurer,,LIB,NICKOLAS CIESIELSKI,6,4,2,0
Lackawanna,Archbald W-03 P-00,State Treasurer,,CST,TROY BOWMAN,1,1,0,0
Lackawanna,Archbald W-03 P-00,State Treasurer,,FWD,CHRIS FOSTER,3,3,0,0
Lackawanna,Archbald W-03 P-00,State Treasurer,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-03 P-00,U.S. House,8,DEM,MATT CARTWRIGHT,220,146,74,0
Lackawanna,Archbald W-03 P-00,U.S. House,8,,"REP ROB BRESNAHAN, JR.",180,152,27,1
Lackawanna,Archbald W-03 P-00,U.S. House,8,,Write-ins,0,0,0,0
Lackawanna,Archbald W-03 P-00,General Assembly,112,DEM,KYLE J. MULLINS,308,223,85,0
Lackawanna,Archbald W-03 P-00,General Assembly,112,,Write-ins,8,7,1,0
Lackawanna,Archbald W-04 P-01,Registered Voters,,,,1532,,,
Lackawanna,Archbald W-04 P-01,Ballots Cast,,,,1305,951,354,0
Lackawanna,Archbald W-04 P-01,Ballots Cast - Blank,,,,0,0,0,0
Lackawanna,Archbald W-04 P-01,President,,DEM,HARRIS and WALZ,675,430,245,0
Lackawanna,Archbald W-04 P-01,President,,REP,TRUMP and VANCE,614,509,105,0
Lackawanna,Archbald W-04 P-01,President,,LIB,OLIVER and TER MAAT,3,2,1,0
Lackawanna,Archbald W-04 P-01,President,,GRN,STEIN and WARE,5,5,0,0
Lackawanna,Archbald W-04 P-01,President,,,Write-ins,3,1,2,0
Lackawanna,Archbald W-04 P-01,U.S. Senate,,,"DEM ROBERT P. CASEY, JR.",727,471,256,0
Lackawanna,Archbald W-04 P-01,U.S. Senate,,REP,DAVE MCCORMICK,527,441,86,0
Lackawanna,Archbald W-04 P-01,U.S. Senate,,LIB,JOHN C. THOMAS,18,17,1,0
Lackawanna,Archbald W-04 P-01,U.S. Senate,,GRN,LEILA HAZOU,8,4,4,0
Lackawanna,Archbald W-04 P-01,U.S. Senate,,CST,MARTY SELKER,4,3,1,0
Lackawanna,Archbald W-04 P-01,U.S. Senate,,,Write-ins,3,1,2,0
Lackawanna,Archbald W-04 P-01,Attorney General,,DEM,EUGENE DEPASQUALE,714,469,245,0
Lackawanna,Archbald W-04 P-01,Attorney General,,REP,DAVE SUNDAY,511,419,92,0
Lackawanna,Archbald W-04 P-01,Attorney General,,LIB,ROBERT COWBURN,17,14,3,0
Lackawanna,Archbald W-04 P-01,Attorney General,,GRN,RICHARD L. WEISS,9,5,4,0
Lackawanna,Archbald W-04 P-01,Attorney General,,CST,JUSTIN L. MAGILL,3,3,0,0
Lackawanna,Archbald W-04 P-01,Attorney General,,FWD,ERIC L. SETTLE,1,1,0,0
Lackawanna,Archbald W-04 P-01,Attorney General,,,Write-ins,2,1,1,0
Lackawanna,Archbald W-04 P-01,Auditor General,,DEM,MALCOLM KENYATTA,671,430,241,0
Lackawanna,Archbald W-04 P-01,Auditor General,,REP,TIM DEFOOR,518,425,93,0
Lackawanna,Archbald W-04 P-01,Auditor General,,LIB,REECE SMITH,27,23,4,0
Lackawanna,Archbald W-04 P-01,Auditor General,,ASP,ERIC K. ANTON,3,3,0,0
Lackawanna,Archbald W-04 P-01,Auditor General,,CST,BOB GOODRICH,11,8,3,0
Lackawanna,Archbald W-04 P-01,Auditor General,,,Write-ins,2,1,1,0
Lackawanna,Archbald W-04 P-01,State Treasurer,,DEM,ERIN MCCLELLAND,666,427,239,0
Lackawanna,Archbald W-04 P-01,State Treasurer,,REP,STACY GARRITY,519,430,89,0
Lackawanna,Archbald W-04 P-01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,24,16,8,0
Lackawanna,Archbald W-04 P-01,State Treasurer,,CST,TROY BOWMAN,9,7,2,0
Lackawanna,Archbald W-04 P-01,State Treasurer,,FWD,CHRIS FOSTER,3,2,1,0
Lackawanna,Archbald W-04 P-01,State Treasurer,,,Write-ins,2,1,1,0
Lackawanna,Archbald W-04 P-01,U.S. House,8,DEM,MATT CARTWRIGHT,758,502,256,0
Lackawanna,Archbald W-04 P-01,U.S. House,8,,"REP ROB BRESNAHAN, JR.",528,437,91,0
Lackawanna,Archbald W-04 P-01,U.S. House,8,,Write-ins,1,0,1,0
Lackawanna,Archbald W-04 P-01,General Assembly,112,DEM,KYLE J. MULLINS,1007,707,300,0
Lackawanna,Archbald W-04 P-01,General Assembly,112,,Write-ins,34,28,6,0
Lackawanna,Archbald W-04 P-02,Registered Voters,,,,251,,,
Lackawanna,Archbald W-04 P-02,Ballots Cast,,,,215,158,49,8
Lackawanna,Archbald W-04 P-02,Ballots Cast - Blank,,,,0,0,0,0
Lackawanna,Archbald W-04 P-02,President,,DEM,HARRIS and WALZ,94,65,27,2
Lackawanna,Archbald W-04 P-02,President,,REP,TRUMP and VANCE,118,91,21,6
Lackawanna,Archbald W-04 P-02,President,,LIB,OLIVER and TER MAAT,0,0,0,0
Lackawanna,Archbald W-04 P-02,President,,GRN,STEIN and WARE,0,0,0,0
Lackawanna,Archbald W-04 P-02,President,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-04 P-02,U.S. Senate,,,"DEM ROBERT P. CASEY, JR.",106,77,28,1
Lackawanna,Archbald W-04 P-02,U.S. Senate,,REP,DAVE MCCORMICK,103,75,21,7
Lackawanna,Archbald W-04 P-02,U.S. Senate,,LIB,JOHN C. THOMAS,3,3,0,0
Lackawanna,Archbald W-04 P-02,U.S. Senate,,GRN,LEILA HAZOU,1,1,0,0
Lackawanna,Archbald W-04 P-02,U.S. Senate,,CST,MARTY SELKER,1,1,0,0
Lackawanna,Archbald W-04 P-02,U.S. Senate,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-04 P-02,Attorney General,,DEM,EUGENE DEPASQUALE,106,77,27,2
Lackawanna,Archbald W-04 P-02,Attorney General,,REP,DAVE SUNDAY,100,76,20,4
Lackawanna,Archbald W-04 P-02,Attorney General,,LIB,ROBERT COWBURN,2,1,0,1
Lackawanna,Archbald W-04 P-02,Attorney General,,GRN,RICHARD L. WEISS,3,2,1,0
Lackawanna,Archbald W-04 P-02,Attorney General,,CST,JUSTIN L. MAGILL,0,0,0,0
Lackawanna,Archbald W-04 P-02,Attorney General,,FWD,ERIC L. SETTLE,1,1,0,0
Lackawanna,Archbald W-04 P-02,Attorney General,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-04 P-02,Auditor General,,DEM,MALCOLM KENYATTA,94,69,23,2
Lackawanna,Archbald W-04 P-02,Auditor General,,REP,TIM DEFOOR,107,82,22,3
Lackawanna,Archbald W-04 P-02,Auditor General,,LIB,REECE SMITH,1,1,0,0
Lackawanna,Archbald W-04 P-02,Auditor General,,ASP,ERIC K. ANTON,0,0,0,0
Lackawanna,Archbald W-04 P-02,Auditor General,,CST,BOB GOODRICH,3,2,0,1
Lackawanna,Archbald W-04 P-02,Auditor General,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-04 P-02,State Treasurer,,DEM,ERIN MCCLELLAND,96,70,24,2
Lackawanna,Archbald W-04 P-02,State Treasurer,,REP,STACY GARRITY,102,79,20,3
Lackawanna,Archbald W-04 P-02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,1,1,0,0
Lackawanna,Archbald W-04 P-02,State Treasurer,,CST,TROY BOWMAN,3,2,0,1
Lackawanna,Archbald W-04 P-02,State Treasurer,,FWD,CHRIS FOSTER,1,1,0,0
Lackawanna,Archbald W-04 P-02,State Treasurer,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-04 P-02,U.S. House,8,DEM,MATT CARTWRIGHT,106,75,29,2
Lackawanna,Archbald W-04 P-02,U.S. House,8,,"REP ROB BRESNAHAN, JR.",108,83,20,5
Lackawanna,Archbald W-04 P-02,U.S. House,8,,Write-ins,0,0,0,0
Lackawanna,Archbald W-04 P-02,General Assembly,112,DEM,KYLE J. MULLINS,149,111,33,5
Lackawanna,Archbald W-04 P-02,General Assembly,112,,Write-ins,13,7,6,0
Lackawanna,Benton Township W-00 P-00,Registered Voters,,,,1472,,,
Lackawanna,Benton Township W-00 P-00,Ballots Cast,,,,1213,921,292,0
Lackawanna,Benton Township W-00 P-00,Ballots Cast - Blank,,,,0,0,0,0
Lackawanna,Benton Township W-00 P-00,President,,DEM,HARRIS and WALZ,477,292,185,0
Lackawanna,Benton Township W-00 P-00,President,,REP,TRUMP and VANCE,723,621,102,0
Lackawanna,Benton Township W-00 P-00,President,,LIB,OLIVER and TER MAAT,5,5,0,0
Lackawanna,Benton Township W-00 P-00,President,,GRN,STEIN and WARE,3,1,2,0
Lackawanna,Benton Township W-00 P-00,President,,,Write-ins,3,1,2,0
Lackawanna,Benton Township W-00 P-00,U.S. Senate,,,"DEM ROBERT P. CASEY, JR.",471,291,180,0
Lackawanna,Benton Township W-00 P-00,U.S. Senate,,REP,DAVE MCCORMICK,702,597,105,0
Lackawanna,Benton Township W-00 P-00,U.S. Senate,,LIB,JOHN C. THOMAS,15,12,3,0
Lackawanna,Benton Township W-00 P-00,U.S. Senate,,GRN,LEILA HAZOU,9,6,3,0
Lackawanna,Benton Township W-00 P-00,U.S. Senate,,CST,MARTY SELKER,5,4,1,0
Lackawanna,Benton Township W-00 P-00,U.S. Senate,,,Write-ins,0,0,0,0
Lackawanna,Benton Township W-00 P-00,Attorney General,,DEM,EUGENE DEPASQUALE,431,264,167,0
Lackawanna,Benton Township W-00 P-00,Attorney General,,REP,DAVE SUNDAY,712,601,111,0
Lackawanna,Benton Township W-00 P-00,Attorney General,,LIB,ROBERT COWBURN,16,13,3,0
Lackawanna,Benton Township W-00 P-00,Attorney General,,GRN,RICHARD L. WEISS,15,13,2,0
Lackawanna,Benton Township W-00 P-00,Attorney General,,CST,JUSTIN L. MAGILL,7,5,2,0
Lackawanna,Benton Township W-00 P-00,Attorney General,,FWD,ERIC L. SETTLE,3,0,3,0
Lackawanna,Benton Township W-00 P-00,Attorney General,,,Write-ins,1,1,0,0
Lackawanna,Benton Township W-00 P-00,Auditor General,,DEM,MALCOLM KENYATTA,418,252,166,0
Lackawanna,Benton Township W-00 P-00,Auditor General,,REP,TIM DEFOOR,720,609,111,0
Lackawanna,Benton Township W-00 P-00,Auditor General,,LIB,REECE SMITH,26,18,8,0
Lackawanna,Benton Township W-00 P-00,Auditor General,,ASP,ERIC K. ANTON,2,2,0,0
Lackawanna,Benton Township W-00 P-00,Auditor General,,CST,BOB GOODRICH,9,6,3,0
Lackawanna,Benton Township W-00 P-00,Auditor General,,,Write-ins,1,1,0,0
