county,precinct,office,district,party,candidate,election_day,absentee,votes
Adams,Arendtsville,President,,DEM,Bernie Sanders,4,3,7
Adams,Arendtsville,President,,DEM,Joseph R Biden,24,32,56
Adams,Arendtsville,President,,DEM,Tulsi Gabbard,0,0,0
Adams,Arendtsville,President,,DEM,Write-in,0,0,0
Adams,Arendtsville,Attorney General,,DEM,Josh Shapiro,26,35,61
Adams,Arendtsville,Attorney General,,DEM,Write-in,0,0,0
Adams,Arendtsville,Auditor General,,DEM,H Scott Conklin,2,1,3
Adams,Arendtsville,Auditor General,,DEM,Michael Lamb,4,3,7
Adams,Arendtsville,Auditor General,,DEM,Tracie Fountain,5,6,11
Adams,Arendtsville,Auditor General,,DEM,Rose Rosie Marie Davis,1,3,4
Adams,Arendtsville,Auditor General,,DEM,Nina Ahmad,6,14,20
Adams,Arendtsville,Auditor General,,DEM,Christina M Hartman,7,7,14
Adams,Arendtsville,Auditor General,,DEM,Write-in,0,0,0
Adams,Arendtsville,State Treasurer,,DEM,Joe Torsella,27,34,61
Adams,Arendtsville,State Treasurer,,DEM,Write-in,0,0,0
Adams,Arendtsville,U.S. House,13,DEM,Todd Rowley,25,35,60
Adams,Arendtsville,U.S. House,13,DEM,Write-in,0,0,0
Adams,Arendtsville,State Senate,33,DEM,Rich Sterner,27,36,63
Adams,Arendtsville,State Senate,33,DEM,Write-in,0,0,0
Adams,Arendtsville,General Assembly,193,DEM,Write-in,1,3,4
Adams,Arendtsville,President,,REP,Donald J Trump,87,26,113
Adams,Arendtsville,President,,REP,Roque Rocky De La Fuente,1,0,1
Adams,Arendtsville,President,,REP,Bill Weld,1,10,11
Adams,Arendtsville,President,,REP,Write-in,2,3,5
Adams,Arendtsville,Attorney General,,REP,Heather Heidelbaugh,79,37,116
Adams,Arendtsville,Attorney General,,REP,Write-in,1,1,2
Adams,Arendtsville,Auditor General,,REP,Timothy Defoor,81,38,119
Adams,Arendtsville,Auditor General,,REP,Write-in,0,1,1
Adams,Arendtsville,State Treasurer,,REP,Stacy L Garrity,79,38,117
Adams,Arendtsville,State Treasurer,,REP,Write-in,0,1,1
Adams,Arendtsville,U.S. House,13,REP,John Joyce,85,36,121
Adams,Arendtsville,U.S. House,13,REP,Write-in,0,3,3
Adams,Arendtsville,State Senate,33,REP,Doug Mastriano,86,34,120
Adams,Arendtsville,State Senate,33,REP,Write-in,0,5,5
Adams,Arendtsville,General Assembly,193,REP,Torren Ecker,87,38,125
Adams,Arendtsville,General Assembly,193,REP,Write-in,0,1,1
Adams,Bendersville,Registered Voters,,,,,,304
Adams,Bendersville,Registered Voters,,DEM,,,,121
Adams,Bendersville,Registered Voters,,REP,,,,183
Adams,Bendersville,Ballots Cast,,,,74,36,110
Adams,Bendersville,Ballots Cast,,DEM,,18,17,35
Adams,Bendersville,Ballots Cast,,REP,,56,19,75
Adams,Bendersville,President,,DEM,Bernie Sanders,4,3,7
Adams,Bendersville,President,,DEM,Joseph R Biden,9,13,22
Adams,Bendersville,President,,DEM,Tulsi Gabbard,3,0,3
Adams,Bendersville,President,,DEM,Write-in,2,0,2
Adams,Bendersville,Attorney General,,DEM,Josh Shapiro,12,16,28
Adams,Bendersville,Attorney General,,DEM,Write-in,1,0,1
Adams,Bendersville,Auditor General,,DEM,H Scott Conklin,3,1,4
Adams,Bendersville,Auditor General,,DEM,Michael Lamb,0,2,2
Adams,Bendersville,Auditor General,,DEM,Tracie Fountain,2,8,10
Adams,Bendersville,Auditor General,,DEM,Rose Rosie Marie Davis,0,0,0
Adams,Bendersville,Auditor General,,DEM,Nina Ahmad,4,2,6
Adams,Bendersville,Auditor General,,DEM,Christina M Hartman,5,2,7
Adams,Bendersville,Auditor General,,DEM,Write-in,1,0,1
Adams,Bendersville,State Treasurer,,DEM,Joe Torsella,13,16,29
Adams,Bendersville,State Treasurer,,DEM,Write-in,1,0,1
Adams,Bendersville,U.S. House,13,DEM,Todd Rowley,13,16,29
Adams,Bendersville,U.S. House,13,DEM,Write-in,1,0,1
Adams,Bendersville,State Senate,33,DEM,Rich Sterner,14,17,31
Adams,Bendersville,State Senate,33,DEM,Write-in,1,0,1
Adams,Bendersville,General Assembly,193,DEM,Write-in,1,4,5
Adams,Bendersville,President,,REP,Donald J Trump,53,14,67
Adams,Bendersville,President,,REP,Roque Rocky De La Fuente,0,1,1
Adams,Bendersville,President,,REP,Bill Weld,1,2,3
Adams,Bendersville,President,,REP,Write-in,0,1,1
Adams,Bendersville,Attorney General,,REP,Heather Heidelbaugh,47,18,65
Adams,Bendersville,Attorney General,,REP,Write-in,1,0,1
Adams,Bendersville,Auditor General,,REP,Timothy Defoor,48,18,66
Adams,Bendersville,Auditor General,,REP,Write-in,0,0,0
Adams,Bendersville,State Treasurer,,REP,Stacy L Garrity,46,17,63
Adams,Bendersville,State Treasurer,,REP,Write-in,0,0,0
Adams,Bendersville,U.S. House,13,REP,John Joyce,51,18,69
Adams,Bendersville,U.S. House,13,REP,Write-in,0,0,0
Adams,Bendersville,State Senate,33,REP,Doug Mastriano,55,17,72
Adams,Bendersville,State Senate,33,REP,Write-in,0,0,0
Adams,Bendersville,General Assembly,193,REP,Torren Ecker,49,19,68
Adams,Bendersville,General Assembly,193,REP,Write-in,0,0,0
Adams,Berwick,Registered Voters,,,,,,1350
Adams,Berwick,Registered Voters,,DEM,,,,401
Adams,Berwick,Registered Voters,,REP,,,,949
Adams,Berwick,Ballots Cast,,,,299,214,513
Adams,Berwick,Ballots Cast,,DEM,,52,111,163
Adams,Berwick,Ballots Cast,,REP,,247,103,350
Adams,Berwick,President,,DEM,Bernie Sanders,9,16,25
Adams,Berwick,President,,DEM,Joseph R Biden,34,92,126
Adams,Berwick,President,,DEM,Tulsi Gabbard,1,0,1
Adams,Berwick,President,,DEM,Write-in,4,3,7
Adams,Berwick,Attorney General,,DEM,Josh Shapiro,44,99,143
Adams,Berwick,Attorney General,,DEM,Write-in,2,0,2
Adams,Berwick,Auditor General,,DEM,H Scott Conklin,8,14,22
Adams,Berwick,Auditor General,,DEM,Michael Lamb,6,12,18
Adams,Berwick,Auditor General,,DEM,Tracie Fountain,5,18,23
Adams,Berwick,Auditor General,,DEM,Rose Rosie Marie Davis,1,4,5
Adams,Berwick,Auditor General,,DEM,Nina Ahmad,9,15,24
Adams,Berwick,Auditor General,,DEM,Christina M Hartman,14,36,50
Adams,Berwick,Auditor General,,DEM,Write-in,3,0,3
Adams,Berwick,State Treasurer,,DEM,Joe Torsella,43,97,140
Adams,Berwick,State Treasurer,,DEM,Write-in,2,0,2
Adams,Berwick,U.S. House,13,DEM,Todd Rowley,42,97,139
Adams,Berwick,U.S. House,13,DEM,Write-in,4,0,4
Adams,Berwick,State Senate,33,DEM,Rich Sterner,44,104,148
Adams,Berwick,State Senate,33,DEM,Write-in,3,0,3
Adams,Berwick,General Assembly,193,DEM,Write-in,3,18,21
Adams,Berwick,President,,REP,Donald J Trump,238,84,322
Adams,Berwick,President,,REP,Roque Rocky De La Fuente,3,0,3
Adams,Berwick,President,,REP,Bill Weld,4,9,13
Adams,Berwick,President,,REP,Write-in,2,6,8
Adams,Berwick,Attorney General,,REP,Heather Heidelbaugh,220,94,314
Adams,Berwick,Attorney General,,REP,Write-in,0,2,2
Adams,Berwick,Auditor General,,REP,Timothy Defoor,220,93,313
Adams,Berwick,Auditor General,,REP,Write-in,0,1,1
Adams,Berwick,State Treasurer,,REP,Stacy L Garrity,221,92,313
Adams,Berwick,State Treasurer,,REP,Write-in,0,2,2
Adams,Berwick,U.S. House,13,REP,John Joyce,220,94,314
Adams,Berwick,U.S. House,13,REP,Write-in,1,2,3
Adams,Berwick,State Senate,33,REP,Doug Mastriano,229,92,321
Adams,Berwick,State Senate,33,REP,Write-in,1,3,4
Adams,Berwick,General Assembly,193,REP,Torren Ecker,237,94,331
Adams,Berwick,General Assembly,193,REP,Write-in,1,3,4
Adams,Biglerville,Registered Voters,,,,,,563
Adams,Biglerville,Registered Voters,,DEM,,,,199
Adams,Biglerville,Registered Voters,,REP,,,,364
Adams,Biglerville,Ballots Cast,,,,160,85,245
Adams,Biglerville,Ballots Cast,,DEM,,35,38,73
Adams,Biglerville,Ballots Cast,,REP,,125,47,172
Adams,Biglerville,President,,DEM,Bernie Sanders,11,8,19
Adams,Biglerville,President,,DEM,Joseph R Biden,17,25,42
Adams,Biglerville,President,,DEM,Tulsi Gabbard,4,3,7
Adams,Biglerville,President,,DEM,Write-in,2,1,3
Adams,Biglerville,Attorney General,,DEM,Josh Shapiro,30,34,64
Adams,Biglerville,Attorney General,,DEM,Write-in,0,1,1
Adams,Biglerville,Auditor General,,DEM,H Scott Conklin,7,1,8
Adams,Biglerville,Auditor General,,DEM,Michael Lamb,2,4,6
Adams,Biglerville,Auditor General,,DEM,Tracie Fountain,1,11,12
Adams,Biglerville,Auditor General,,DEM,Rose Rosie Marie Davis,5,2,7
Adams,Biglerville,Auditor General,,DEM,Nina Ahmad,5,7,12
Adams,Biglerville,Auditor General,,DEM,Christina M Hartman,11,11,22
Adams,Biglerville,Auditor General,,DEM,Write-in,0,0,0
Adams,Biglerville,State Treasurer,,DEM,Joe Torsella,30,34,64
Adams,Biglerville,State Treasurer,,DEM,Write-in,0,0,0
Adams,Biglerville,U.S. House,13,DEM,Todd Rowley,30,34,64
Adams,Biglerville,U.S. House,13,DEM,Write-in,0,0,0
Adams,Biglerville,State Senate,33,DEM,Rich Sterner,33,37,70
Adams,Biglerville,State Senate,33,DEM,Write-in,0,0,0
Adams,Biglerville,General Assembly,193,DEM,Write-in,1,8,9
Adams,Biglerville,President,,REP,Donald J Trump,116,32,148
Adams,Biglerville,President,,REP,Roque Rocky De La Fuente,2,0,2
Adams,Biglerville,President,,REP,Bill Weld,1,11,12
Adams,Biglerville,President,,REP,Write-in,0,1,1
Adams,Biglerville,Attorney General,,REP,Heather Heidelbaugh,110,45,155
Adams,Biglerville,Attorney General,,REP,Write-in,1,0,1
Adams,Biglerville,Auditor General,,REP,Timothy Defoor,111,45,156
Adams,Biglerville,Auditor General,,REP,Write-in,0,0,0
Adams,Biglerville,State Treasurer,,REP,Stacy L Garrity,109,45,154
Adams,Biglerville,State Treasurer,,REP,Write-in,0,0,0
Adams,Biglerville,U.S. House,13,REP,John Joyce,115,41,156
Adams,Biglerville,U.S. House,13,REP,Write-in,1,1,2
Adams,Biglerville,State Senate,33,REP,Doug Mastriano,116,38,154
Adams,Biglerville,State Senate,33,REP,Write-in,1,4,5
Adams,Biglerville,General Assembly,193,REP,Torren Ecker,119,45,164
Adams,Biglerville,General Assembly,193,REP,Write-in,0,0,0
Adams,Bonneauville,Registered Voters,,,,,,867
Adams,Bonneauville,Registered Voters,,DEM,,,,304
Adams,Bonneauville,Registered Voters,,REP,,,,563
Adams,Bonneauville,Ballots Cast,,,,185,114,299
Adams,Bonneauville,Ballots Cast,,DEM,,42,58,100
Adams,Bonneauville,Ballots Cast,,REP,,143,56,199
Adams,Bonneauville,President,,DEM,Bernie Sanders,8,9,17
Adams,Bonneauville,President,,DEM,Joseph R Biden,27,41,68
Adams,Bonneauville,President,,DEM,Tulsi Gabbard,4,2,6
Adams,Bonneauville,President,,DEM,Write-in,2,6,8
Adams,Bonneauville,Attorney General,,DEM,Josh Shapiro,35,49,84
Adams,Bonneauville,Attorney General,,DEM,Write-in,0,0,0
Adams,Bonneauville,Auditor General,,DEM,H Scott Conklin,7,4,11
Adams,Bonneauville,Auditor General,,DEM,Michael Lamb,6,6,12
Adams,Bonneauville,Auditor General,,DEM,Tracie Fountain,3,7,10
Adams,Bonneauville,Auditor General,,DEM,Rose Rosie Marie Davis,2,4,6
Adams,Bonneauville,Auditor General,,DEM,Nina Ahmad,10,10,20
Adams,Bonneauville,Auditor General,,DEM,Christina M Hartman,11,20,31
Adams,Bonneauville,Auditor General,,DEM,Write-in,0,0,0
Adams,Bonneauville,State Treasurer,,DEM,Joe Torsella,35,49,84
Adams,Bonneauville,State Treasurer,,DEM,Write-in,0,0,0
Adams,Bonneauville,U.S. House,13,DEM,Todd Rowley,36,48,84
Adams,Bonneauville,U.S. House,13,DEM,Write-in,0,0,0
Adams,Bonneauville,State Senate,33,DEM,Rich Sterner,39,53,92
Adams,Bonneauville,State Senate,33,DEM,Write-in,0,0,0
Adams,Bonneauville,General Assembly,91,DEM,Write-in,1,5,6
Adams,Bonneauville,President,,REP,Donald J Trump,141,45,186
Adams,Bonneauville,President,,REP,Roque Rocky De La Fuente,1,2,3
Adams,Bonneauville,President,,REP,Bill Weld,1,7,8
Adams,Bonneauville,President,,REP,Write-in,0,1,1
Adams,Bonneauville,Attorney General,,REP,Heather Heidelbaugh,127,49,176
Adams,Bonneauville,Attorney General,,REP,Write-in,2,1,3
Adams,Bonneauville,Auditor General,,REP,Timothy Defoor,127,49,176
Adams,Bonneauville,Auditor General,,REP,Write-in,0,1,1
Adams,Bonneauville,State Treasurer,,REP,Stacy L Garrity,125,49,174
Adams,Bonneauville,State Treasurer,,REP,Write-in,0,1,1
Adams,Bonneauville,U.S. House,13,REP,John Joyce,131,48,179
Adams,Bonneauville,U.S. House,13,REP,Write-in,0,1,1
Adams,Bonneauville,State Senate,33,REP,Doug Mastriano,135,51,186
Adams,Bonneauville,State Senate,33,REP,Write-in,0,1,1
Adams,Bonneauville,General Assembly,91,REP,Dan Moul,132,53,185
Adams,Bonneauville,General Assembly,91,REP,Write-in,0,1,1
Adams,Butler,Registered Voters,,,,,,1475
Adams,Butler,Registered Voters,,DEM,,,,408
Adams,Butler,Registered Voters,,REP,,,,1067
Adams,Butler,Ballots Cast,,,,294,321,615
Adams,Butler,Ballots Cast,,DEM,,45,127,172
Adams,Butler,Ballots Cast,,REP,,249,194,443
Adams,Butler,President,,DEM,Bernie Sanders,14,8,22
Adams,Butler,President,,DEM,Joseph R Biden,19,110,129
Adams,Butler,President,,DEM,Tulsi Gabbard,4,4,8
Adams,Butler,President,,DEM,Write-in,5,3,8
Adams,Butler,Attorney General,,DEM,Josh Shapiro,41,115,156
Adams,Butler,Attorney General,,DEM,Write-in,0,0,0
Adams,Butler,Auditor General,,DEM,H Scott Conklin,8,9,17
Adams,Butler,Auditor General,,DEM,Michael Lamb,6,15,21
Adams,Butler,Auditor General,,DEM,Tracie Fountain,7,22,29
Adams,Butler,Auditor General,,DEM,Rose Rosie Marie Davis,4,4,8
Adams,Butler,Auditor General,,DEM,Nina Ahmad,4,8,12
Adams,Butler,Auditor General,,DEM,Christina M Hartman,13,50,63
Adams,Butler,Auditor General,,DEM,Write-in,0,0,0
Adams,Butler,State Treasurer,,DEM,Joe Torsella,40,111,151
Adams,Butler,State Treasurer,,DEM,Write-in,2,0,2
Adams,Butler,U.S. House,13,DEM,Todd Rowley,40,110,150
Adams,Butler,U.S. House,13,DEM,Write-in,3,1,4
Adams,Butler,State Senate,33,DEM,Rich Sterner,43,115,158
Adams,Butler,State Senate,33,DEM,Write-in,0,2,2
Adams,Butler,General Assembly,193,DEM,Write-in,4,7,11
Adams,Butler,President,,REP,Donald J Trump,239,160,399
Adams,Butler,President,,REP,Roque Rocky De La Fuente,1,2,3
Adams,Butler,President,,REP,Bill Weld,6,16,22
Adams,Butler,President,,REP,Write-in,0,5,5
Adams,Butler,Attorney General,,REP,Heather Heidelbaugh,217,165,382
Adams,Butler,Attorney General,,REP,Write-in,8,1,9
Adams,Butler,Auditor General,,REP,Timothy Defoor,224,168,392
Adams,Butler,Auditor General,,REP,Write-in,0,1,1
Adams,Butler,State Treasurer,,REP,Stacy L Garrity,225,167,392
Adams,Butler,State Treasurer,,REP,Write-in,0,2,2
Adams,Butler,U.S. House,13,REP,John Joyce,234,172,406
Adams,Butler,U.S. House,13,REP,Write-in,0,1,1
Adams,Butler,State Senate,33,REP,Doug Mastriano,237,166,403
Adams,Butler,State Senate,33,REP,Write-in,0,2,2
Adams,Butler,General Assembly,193,REP,Torren Ecker,239,178,417
Adams,Butler,General Assembly,193,REP,Write-in,1,1,2
Adams,Carroll Valley #1,Registered Voters,,,,,,1285
Adams,Carroll Valley #1,Registered Voters,,DEM,,,,436
Adams,Carroll Valley #1,Registered Voters,,REP,,,,849
Adams,Carroll Valley #1,Ballots Cast,,,,216,195,411
Adams,Carroll Valley #1,Ballots Cast,,DEM,,41,126,167
Adams,Carroll Valley #1,Ballots Cast,,REP,,175,69,244
Adams,Carroll Valley #1,President,,DEM,Bernie Sanders,10,13,23
Adams,Carroll Valley #1,President,,DEM,Joseph R Biden,26,108,134
Adams,Carroll Valley #1,President,,DEM,Tulsi Gabbard,2,1,3
Adams,Carroll Valley #1,President,,DEM,Write-in,3,1,4
Adams,Carroll Valley #1,Attorney General,,DEM,Josh Shapiro,32,108,140
Adams,Carroll Valley #1,Attorney General,,DEM,Write-in,2,0,2
Adams,Carroll Valley #1,Auditor General,,DEM,H Scott Conklin,3,8,11
Adams,Carroll Valley #1,Auditor General,,DEM,Michael Lamb,5,12,17
Adams,Carroll Valley #1,Auditor General,,DEM,Tracie Fountain,5,37,42
Adams,Carroll Valley #1,Auditor General,,DEM,Rose Rosie Marie Davis,3,4,7
Adams,Carroll Valley #1,Auditor General,,DEM,Nina Ahmad,6,25,31
Adams,Carroll Valley #1,Auditor General,,DEM,Christina M Hartman,6,13,19
Adams,Carroll Valley #1,Auditor General,,DEM,Write-in,2,0,2
Adams,Carroll Valley #1,State Treasurer,,DEM,Joe Torsella,30,109,139
Adams,Carroll Valley #1,State Treasurer,,DEM,Write-in,2,0,2
Adams,Carroll Valley #1,U.S. House,13,DEM,Todd Rowley,31,108,139
Adams,Carroll Valley #1,U.S. House,13,DEM,Write-in,2,0,2
Adams,Carroll Valley #1,State Senate,33,DEM,Rich Sterner,34,114,148
Adams,Carroll Valley #1,State Senate,33,DEM,Write-in,2,1,3
Adams,Carroll Valley #1,General Assembly,91,DEM,Write-in,6,14,20
Adams,Carroll Valley #1,President,,REP,Donald J Trump,168,58,226
Adams,Carroll Valley #1,President,,REP,Roque Rocky De La Fuente,1,1,2
Adams,Carroll Valley #1,President,,REP,Bill Weld,4,4,8
Adams,Carroll Valley #1,President,,REP,Write-in,1,2,3
Adams,Carroll Valley #1,Attorney General,,REP,Heather Heidelbaugh,138,59,197
Adams,Carroll Valley #1,Attorney General,,REP,Write-in,7,1,8
Adams,Carroll Valley #1,Auditor General,,REP,Timothy Defoor,145,59,204
Adams,Carroll Valley #1,Auditor General,,REP,Write-in,0,1,1
Adams,Carroll Valley #1,State Treasurer,,REP,Stacy L Garrity,145,59,204
Adams,Carroll Valley #1,State Treasurer,,REP,Write-in,0,1,1
Adams,Carroll Valley #1,U.S. House,13,REP,John Joyce,149,59,208
Adams,Carroll Valley #1,U.S. House,13,REP,Write-in,1,1,2
Adams,Carroll Valley #1,State Senate,33,REP,Doug Mastriano,164,61,225
Adams,Carroll Valley #1,State Senate,33,REP,Write-in,0,1,1
Adams,Carroll Valley #1,General Assembly,91,REP,Dan Moul,159,61,220
Adams,Carroll Valley #1,General Assembly,91,REP,Write-in,0,0,0
Adams,Carroll Valley #2,Registered Voters,,,,,,1106
Adams,Carroll Valley #2,Registered Voters,,DEM,,,,377
Adams,Carroll Valley #2,Registered Voters,,REP,,,,729
Adams,Carroll Valley #2,Ballots Cast,,,,196,193,389
Adams,Carroll Valley #2,Ballots Cast,,DEM,,43,120,163
Adams,Carroll Valley #2,Ballots Cast,,REP,,153,73,226
Adams,Carroll Valley #2,President,,DEM,Bernie Sanders,17,19,36
Adams,Carroll Valley #2,President,,DEM,Joseph R Biden,24,95,119
Adams,Carroll Valley #2,President,,DEM,Tulsi Gabbard,0,1,1
Adams,Carroll Valley #2,President,,DEM,Write-in,1,4,5
Adams,Carroll Valley #2,Attorney General,,DEM,Josh Shapiro,34,98,132
Adams,Carroll Valley #2,Attorney General,,DEM,Write-in,0,1,1
Adams,Carroll Valley #2,Auditor General,,DEM,H Scott Conklin,3,6,9
Adams,Carroll Valley #2,Auditor General,,DEM,Michael Lamb,4,6,10
Adams,Carroll Valley #2,Auditor General,,DEM,Tracie Fountain,7,32,39
Adams,Carroll Valley #2,Auditor General,,DEM,Rose Rosie Marie Davis,2,6,8
Adams,Carroll Valley #2,Auditor General,,DEM,Nina Ahmad,6,26,32
Adams,Carroll Valley #2,Auditor General,,DEM,Christina M Hartman,14,27,41
Adams,Carroll Valley #2,Auditor General,,DEM,Write-in,0,0,0
Adams,Carroll Valley #2,State Treasurer,,DEM,Joe Torsella,35,96,131
Adams,Carroll Valley #2,State Treasurer,,DEM,Write-in,0,1,1
Adams,Carroll Valley #2,U.S. House,13,DEM,Todd Rowley,33,96,129
Adams,Carroll Valley #2,U.S. House,13,DEM,Write-in,1,1,2
Adams,Carroll Valley #2,State Senate,33,DEM,Rich Sterner,37,101,138
Adams,Carroll Valley #2,State Senate,33,DEM,Write-in,0,1,1
Adams,Carroll Valley #2,General Assembly,91,DEM,Write-in,5,9,14
Adams,Carroll Valley #2,President,,REP,Donald J Trump,143,56,199
Adams,Carroll Valley #2,President,,REP,Roque Rocky De La Fuente,0,4,4
Adams,Carroll Valley #2,President,,REP,Bill Weld,4,4,8
Adams,Carroll Valley #2,President,,REP,Write-in,5,5,10
Adams,Carroll Valley #2,Attorney General,,REP,Heather Heidelbaugh,126,61,187
Adams,Carroll Valley #2,Attorney General,,REP,Write-in,6,1,7
Adams,Carroll Valley #2,Auditor General,,REP,Timothy Defoor,134,59,193
Adams,Carroll Valley #2,Auditor General,,REP,Write-in,0,2,2
Adams,Carroll Valley #2,State Treasurer,,REP,Stacy L Garrity,133,60,193
Adams,Carroll Valley #2,State Treasurer,,REP,Write-in,0,1,1
Adams,Carroll Valley #2,U.S. House,13,REP,John Joyce,137,58,195
Adams,Carroll Valley #2,U.S. House,13,REP,Write-in,2,3,5
Adams,Carroll Valley #2,State Senate,33,REP,Doug Mastriano,146,59,205
Adams,Carroll Valley #2,State Senate,33,REP,Write-in,2,2,4
Adams,Carroll Valley #2,General Assembly,91,REP,Dan Moul,144,59,203
Adams,Carroll Valley #2,General Assembly,91,REP,Write-in,1,1,2
Adams,Conewago #1,Registered Voters,,,,,,1923
Adams,Conewago #1,Registered Voters,,DEM,,,,653
Adams,Conewago #1,Registered Voters,,REP,,,,1270
Adams,Conewago #1,Ballots Cast,,,,306,421,727
Adams,Conewago #1,Ballots Cast,,DEM,,49,219,268
Adams,Conewago #1,Ballots Cast,,REP,,257,202,459
Adams,Conewago #1,President,,DEM,Bernie Sanders,9,22,31
Adams,Conewago #1,President,,DEM,Joseph R Biden,27,185,212
Adams,Conewago #1,President,,DEM,Tulsi Gabbard,1,4,5
Adams,Conewago #1,President,,DEM,Write-in,7,3,10
Adams,Conewago #1,Attorney General,,DEM,Josh Shapiro,37,205,242
Adams,Conewago #1,Attorney General,,DEM,Write-in,0,0,0
Adams,Conewago #1,Auditor General,,DEM,H Scott Conklin,8,18,26
Adams,Conewago #1,Auditor General,,DEM,Michael Lamb,6,19,25
Adams,Conewago #1,Auditor General,,DEM,Tracie Fountain,2,39,41
Adams,Conewago #1,Auditor General,,DEM,Rose Rosie Marie Davis,2,8,10
Adams,Conewago #1,Auditor General,,DEM,Nina Ahmad,7,17,24
Adams,Conewago #1,Auditor General,,DEM,Christina M Hartman,13,105,118
Adams,Conewago #1,Auditor General,,DEM,Write-in,0,0,0
Adams,Conewago #1,State Treasurer,,DEM,Joe Torsella,37,199,236
Adams,Conewago #1,State Treasurer,,DEM,Write-in,0,0,0
Adams,Conewago #1,U.S. House,13,DEM,Todd Rowley,31,194,225
Adams,Conewago #1,U.S. House,13,DEM,Write-in,1,0,1
Adams,Conewago #1,State Senate,33,DEM,Rich Sterner,39,204,243
Adams,Conewago #1,State Senate,33,DEM,Write-in,1,0,1
Adams,Conewago #1,General Assembly,91,DEM,Write-in,2,18,20
Adams,Conewago #1,President,,REP,Donald J Trump,248,173,421
Adams,Conewago #1,President,,REP,Roque Rocky De La Fuente,1,4,5
Adams,Conewago #1,President,,REP,Bill Weld,4,18,22
Adams,Conewago #1,President,,REP,Write-in,1,5,6
Adams,Conewago #1,Attorney General,,REP,Heather Heidelbaugh,230,170,400
Adams,Conewago #1,Attorney General,,REP,Write-in,1,6,7
Adams,Conewago #1,Auditor General,,REP,Timothy Defoor,230,173,403
Adams,Conewago #1,Auditor General,,REP,Write-in,0,2,2
Adams,Conewago #1,State Treasurer,,REP,Stacy L Garrity,232,175,407
Adams,Conewago #1,State Treasurer,,REP,Write-in,0,2,2
Adams,Conewago #1,U.S. House,13,REP,John Joyce,232,177,409
