county,office,district,party,candidate,votes,election_day,mail,provisional
Beaver,Magisterial District Judge,36-1-01,,Write-ins,74,56,18,0
Beaver,School Director (4 Year),Ambridge Area,DEM/REP,JOSHUA GILL,4384,3098,1276,10
Beaver,School Director (4 Year),Ambridge Area,DEM/REP,KELLY ROMASCO,4482,3158,1316,8
Beaver,School Director (4 Year),Ambridge Area,DEM/REP,AMY FITSKO,4180,2898,1274,8
Beaver,School Director (4 Year),Ambridge Area,DEM/REP,KATHLEEN A CURTIS,3951,2833,1109,9
Beaver,School Director (4 Year),Ambridge Area,,Write-ins,685,587,94,4
Beaver,School Director (2 Year),Ambridge Area,REP,GREGORY CONSTANTINE,4556,3549,1002,5
Beaver,School Director (2 Year),Ambridge Area,,Write-ins,739,597,139,3
Beaver,Mayor (4 Year),Ambridge Borough,DEM/REP,TINA IORFIDO MILLER,1113,865,248,0
Beaver,Mayor (4 Year),Ambridge Borough,,Write-ins,59,52,6,1
Beaver,Borough Council (4 Year),Ambridge Borough,DEM/REP,MARY JANE JONES GILLIAM,897,700,196,1
Beaver,Borough Council (4 Year),Ambridge Borough,DEM/REP,SCOTT PRENTICE,925,714,209,2
Beaver,Borough Council (4 Year),Ambridge Borough,DEM/REP,TONY CAFARELLI,844,649,194,1
Beaver,Borough Council (4 Year),Ambridge Borough,DEM/REP,RUSSELL G BASALYGA,794,618,175,1
Beaver,Borough Council (4 Year),Ambridge Borough,REP,NADINE MARIE PALICHAT,447,366,80,1
Beaver,Borough Council (4 Year),Ambridge Borough,,Write-ins,29,20,7,2
Beaver,Tax Collector (4 Year),Ambridge Borough,DEM/REP,STACEY KROL,1200,929,270,1
Beaver,Tax Collector (4 Year),Ambridge Borough,,Write-ins,24,18,5,1
Beaver,Judge of Election,,DEM,BILL ROBERTS,210,152,57,1
Beaver,Judge of Election,,DEM,CRYSTAL CUNNINGHAM,267,216,51,0
Beaver,Judge of Election,,DEM,LEE ANN YUNT,188,147,41,0
Beaver,Inspector of Elections,,DEM,MICHAEL J JACKSON,197,144,53,0
Beaver,Inspector of Elections,,REP,IRIS GARDNER,64,45,19,0
Beaver,Mayor (4 Year),Baden Borough,DEM/REP,ANDREW GALL,735,496,236,3
Beaver,Mayor (4 Year),Baden Borough,IND,TOM TURNEY,405,335,69,1
Beaver,Mayor (4 Year),Baden Borough,,Write-ins,7,5,2,0
Beaver,Borough Council (4 Year),Baden Borough,DEM,JOSEPH BOSH,663,421,240,2
Beaver,Borough Council (4 Year),Baden Borough,DEM,SHANNON REYNOLDS,623,383,238,2
Beaver,Borough Council (4 Year),Baden Borough,DEM,DAWN SINGLETON,618,388,228,2
Beaver,Borough Council (4 Year),Baden Borough,IND,TOM TURNEY,578,432,144,2
Beaver,Borough Council (4 Year),Baden Borough,REP,GARY A FORD,555,474,79,2
Beaver,Borough Council (4 Year),Baden Borough,,Write-ins,21,19,2,0
Beaver,Tax Collector (4 Year),Baden Borough,DEM/REP,AMY BECK FODOR,1037,752,282,3
Beaver,Tax Collector (4 Year),Baden Borough,,Write-ins,18,12,6,0
Beaver,Judge of Election,,DEM,LISA A MARAVICH,263,143,119,1
Beaver,Judge of Election,,REP,SANDRA L HUDAK,334,273,61,0
Beaver,Inspector of Elections,,REP,RUTH C MATTIE,324,264,60,0
Beaver,School Director (4 Year),Beaver Area,DEM/REP,STEVEN NEELEY JR,3394,2533,848,13
Beaver,School Director (4 Year),Beaver Area,DEM,KARIN M PILARSKI,2875,1896,969,10
Beaver,School Director (4 Year),Beaver Area,DEM/REP,AARON BOVALINO,3230,2373,845,12
Beaver,School Director (4 Year),Beaver Area,DEM,ANDREA WALKER,2533,1624,901,8
Beaver,School Director (4 Year),Beaver Area,REP,MICHAEL LITCHFIELD,2737,2323,406,8
Beaver,School Director (4 Year),Beaver Area,REP,PETER GRUNDBERG,2558,2189,363,6
Beaver,School Director (4 Year),Beaver Area,,Write-ins,84,67,17,0
Beaver,Mayor (4 Year),Beaver Borough,DEM,LINCOLN KRETCHMAR,921,663,254,4
Beaver,Mayor (4 Year),Beaver Borough,REP,THOMAS TODD HAMILTON,908,752,152,4
Beaver,Mayor (4 Year),Beaver Borough,,Write-ins,2,1,1,0
Beaver,Borough Council (4 Year),Beaver Borough Ward 1,DEM,MARGARET MCKEAN,319,219,96,4
Beaver,Borough Council (4 Year),Beaver Borough Ward 1,REP,JARROD THOMAS,224,192,31,1
Beaver,Borough Council (4 Year),Beaver Borough Ward 1,REP,JUSTIN ANKROM,221,189,30,2
Beaver,Borough Council (4 Year),Beaver Borough Ward 1,,Write-ins,9,5,4,0
Beaver,Tax Collector (4 Year),Beaver Borough,DEM/REP,JANET SHUTE,1501,1126,371,4
Beaver,Tax Collector (4 Year),Beaver Borough,,Write-ins,39,33,4,2
Beaver,Judge of Election,,REP,LUCY FLYNN,396,318,76,2
Beaver,Inspector of Elections,,DEM/REP,CHERYL PRUS,430,328,101,1
Beaver,Borough Council (4 Year),Beaver Borough Ward 2,DEM,ROBERT BICKERTON,335,233,102,0
Beaver,Borough Council (4 Year),Beaver Borough Ward 2,REP,PHIL OSHAUGHNESSY,315,265,47,3
Beaver,Borough Council (4 Year),Beaver Borough Ward 2,,Write-ins,8,7,1,0
Beaver,Borough Council (2 Year),Beaver Borough Ward 2,DEM,ROBERT BICKERTON,330,233,97,0
Beaver,Borough Council (2 Year),Beaver Borough Ward 2,REP,PHIL OSHAUGHNESSY,312,261,49,2
Beaver,Borough Council (2 Year),Beaver Borough Ward 2,,Write-ins,15,11,4,0
Beaver,Judge of Election,,REP,JAMES A MOORE,469,379,87,3
Beaver,Inspector of Elections,,DEM,VICKI LEE MANN,342,233,109,0
Beaver,Inspector of Elections,,REP,ROBERT PATTERSON,322,277,42,3
Beaver,Borough Council (4 Year),Beaver Borough Ward 3,DEM/REP,ROBERTA GOOD,396,307,89,0
Beaver,Borough Council (4 Year),Beaver Borough Ward 3,REP,WHITNEY A LEARN CONJESKI,332,279,53,0
Beaver,Borough Council (4 Year),Beaver Borough Ward 3,DEM,REBECCA BEEM,268,186,82,0
Beaver,Borough Council (4 Year),Beaver Borough Ward 3,,Write-ins,2,1,1,0
Beaver,Judge of Election,,REP,MIMI MILLER,486,393,93,0
Beaver,Inspector of Elections,,DEM,CHRISTINE KUZMA,480,365,115,0
Beaver,School Director (4 Year),Big Beaver Falls Area,DEM,MICHELE MANNO,1587,1180,400,7
Beaver,School Director (4 Year),Big Beaver Falls Area,DEM/REP,DARCELLE SLAPPY,1278,972,302,4
Beaver,School Director (4 Year),Big Beaver Falls Area,REP,TOM KARCZEWSKI,1510,1287,222,1
Beaver,School Director (4 Year),Big Beaver Falls Area,REP,CARLA LUTTON SCHRIVER,1252,1057,194,1
Beaver,School Director (4 Year),Big Beaver Falls Area,,Write-ins,166,161,5,0
Beaver,Mayor (4 Year),City of Beaver Falls,DEM,KENYA JOHNS,1101,857,241,3
Beaver,Mayor (4 Year),City of Beaver Falls,,Write-ins,104,92,12,0
Beaver,Borough Council (4 Year),City of Beaver Falls,DEM,PEGGY EVANS,1025,775,247,3
Beaver,Borough Council (4 Year),City of Beaver Falls,DEM,IAN JOHNS,734,562,171,1
Beaver,Borough Council (4 Year),City of Beaver Falls,,Write-ins,82,75,7,0
Beaver,Judge of Election,,DEM,SARAH ROPER,220,148,71,1
Beaver,Inspector of Elections,,DEM,A JOYCE LEE,189,143,46,0
Beaver,Inspector of Elections,,DEM,MALLORY DAVIS,237,188,49,0
Beaver,Inspector of Elections,,DEM,MARY E BENTLEY,140,115,25,0
Beaver,Inspector of Elections,,DEM,SANDRA DESALLE,162,127,34,1
Beaver,Mayor (4 Year),Big Beaver Borough,REP,MICHELLE E JOY,473,409,62,2
Beaver,Mayor (4 Year),Big Beaver Borough,,Write-ins,25,24,1,0
Beaver,Borough Council (4 Year),Big Beaver Borough,REP,KARLA MYERS,375,337,37,1
Beaver,Borough Council (4 Year),Big Beaver Borough,REP,ERIN B WALTER,309,268,41,0
Beaver,Borough Council (4 Year),Big Beaver Borough,REP,ELI MCCORMICK,298,273,24,1
Beaver,Borough Council (4 Year),Big Beaver Borough,DEM,BART CARR,256,181,72,3
Beaver,Borough Council (4 Year),Big Beaver Borough,,Write-ins,56,56,0,0
Beaver,Borough Council (2 Year),Big Beaver Borough,DEM/REP,DEBORAH M EUTSLER,370,286,82,2
Beaver,Borough Council (2 Year),Big Beaver Borough,,Write-ins,118,115,2,1
Beaver,Tax Collector (4 Year),Big Beaver Borough,REP,CHERYL MAGEE,505,439,65,1
Beaver,Tax Collector (4 Year),Big Beaver Borough,,Write-ins,7,6,1,0
Beaver,Judge of Election,,REP,BUDDY PFEIFER,306,285,21,0
Beaver,Judge of Election,,DEM,ANNA MARIE MAKO,280,201,76,3
Beaver,Inspector of Elections,,DEM,W L TAICLET,405,316,86,3
Beaver,Township Commissioner (4 Year),Vanport Township,DEM,RANDY D MORROW,312,222,90,0
Beaver,Township Commissioner (4 Year),Vanport Township,DEM/REP,MARIANNE TALLUTO,307,254,52,1
Beaver,Township Commissioner (4 Year),Vanport Township,,Write-ins,10,8,2,0
Beaver,Tax Collector (4 Year),Vanport Township,DEM,MAUREEN T BOSTWICK,422,322,100,0
Beaver,Tax Collector (4 Year),Vanport Township,,Write-ins,5,5,0,0
Beaver,Judge of Election,,DEM,AMY MARIE FISHER,395,300,95,0
Beaver,Inspector of Elections,,DEM,DAVID M FISHER,249,175,74,0
Beaver,Inspector of Elections,,REP,SAMANTHA COFFEY,220,186,33,1
Beaver,Mayor (4 Year),Bridgewater Borough,DEM/REP,TIM REDDINGER,252,188,63,1
Beaver,Mayor (4 Year),Bridgewater Borough,,Write-ins,17,14,3,0
Beaver,Borough Council (4 Year),Bridgewater Borough,DEM,JUDITH BERT,164,105,58,1
Beaver,Borough Council (4 Year),Bridgewater Borough,REP,CHARLES BATES,145,125,20,0
Beaver,Borough Council (4 Year),Bridgewater Borough,REP,ANTHONY ELLIS,138,107,30,1
Beaver,Borough Council (4 Year),Bridgewater Borough,,Write-ins,25,25,0,0
Beaver,Borough Council (2 Year),Bridgewater Borough,DEM/REP,MAX STRANO,236,176,59,1
Beaver,Borough Council (2 Year),Bridgewater Borough,,Write-ins,23,20,3,0
Beaver,Tax Collector (4 Year),Bridgewater Borough,DEM,SUSAN BEVINGTON,154,102,51,1
Beaver,Tax Collector (4 Year),Bridgewater Borough,REP,KAREN BATES,149,127,22,0
Beaver,Tax Collector (4 Year),Bridgewater Borough,,Write-ins,0,0,0,0
Beaver,Judge of Election,,DEM,MELANIE BARKLEY RAEGLER,242,179,62,1
Beaver,Inspector of Elections,,DEM/REP,BARBARA KRAYNIE,258,194,63,1
Beaver,Township Supervisor (6 Year),Brighton Township,REP,MATTHEW QUIGLEY,1630,1384,244,2
Beaver,Township Supervisor (6 Year),Brighton Township,DEM,MARK PICCIRILLI,1345,796,543,6
Beaver,Township Supervisor (6 Year),Brighton Township,,Write-ins,3,2,1,0
Beaver,Tax Collector (4 Year),Brighton Township,DEM/REP,JAMES W ONUSKA,2745,2014,723,8
Beaver,Tax Collector (4 Year),Brighton Township,,Write-ins,34,27,7,0
Beaver,Auditor (6 Year),Brighton Township,DEM/REP,JESSICA DUCA,2607,1902,697,8
Beaver,Auditor (6 Year),Brighton Township,,Write-ins,32,28,4,0
Beaver,Judge of Election,,REP,JERRY FISHER,455,369,86,0
Beaver,Inspector of Elections,,REP,LYDIAN S FISHER,305,268,37,0
Beaver,Inspector of Elections,,DEM,EVITA E ELY,284,175,109,0
Beaver,Judge of Election,,REP,SUSAN L PUSATERI,631,503,126,2
Beaver,Inspector of Elections,,DEM,CAROL VALERIO,590,405,183,2
Beaver,School Director Region 1 (4 Year),Central Valley,DEM/REP,DAVID P AMBROSE,1441,1033,406,2
Beaver,School Director Region 1 (4 Year),Central Valley,DEM/REP,THOMAS MOWAD JR,1191,853,337,1
Beaver,School Director Region 1 (4 Year),Central Valley,,Write-ins,26,20,6,0
Beaver,Township Supervisor (6 Year),Center Township,DEM/REP,LESA MASTROFRANCESCO,2753,1872,875,6
Beaver,Township Supervisor (6 Year),Center Township,DEM/REP,RICHARD GEORGE,2242,1560,679,3
Beaver,Township Supervisor (6 Year),Center Township,,Write-ins,62,51,11,0
Beaver,Tax Collector (4 Year),Center Township,DEM/REP,KYLEE MCKAY KAZIL,3279,2299,973,7
Beaver,Tax Collector (4 Year),Center Township,,Write-ins,49,39,10,0
Beaver,Auditor (6 Year),Center Township,DEM,ROXANNE DELON,2895,1979,910,6
Beaver,Auditor (6 Year),Center Township,,Write-ins,119,104,14,1
Beaver,Judge of Election,,DEM,JUDITH L SHOPE,331,216,114,1
Beaver,Judge of Election,,DEM,SHARON MOTE,248,188,59,1
Beaver,Inspector of Elections,,DEM,MELISSA RIZOR,245,185,59,1
Beaver,Judge of Election,,DEM,CHERYL L PETURES,217,161,56,0
Beaver,Inspector of Elections,,DEM,CARMEN TADDEO,224,169,55,0
Beaver,School Director Region 2 (4 Year),Central Valley,DEM/REP,MARSHA HARB DECENZO,1643,1130,510,3
Beaver,School Director Region 2 (4 Year),Central Valley,,Write-ins,50,40,10,0
Beaver,Judge of Election,,REP,JANET E ZELLMANN,561,412,146,3
Beaver,Inspector of Elections,,REP,JEAN M FURGIUELE,559,412,144,3
Beaver,Judge of Election,,DEM,LIZ HRONEK,531,348,183,0
Beaver,Inspector of Elections,,REP,JANINE MICKEY,346,302,44,0
Beaver,Inspector of Elections,,DEM,SANDRA M CARROLL,343,186,157,0
Beaver,Judge of Election,,REP,MARIAN E VENDEMIA,374,276,97,1
Beaver,Inspector of Elections,,REP,ANDREA M GRATSON,364,268,95,1
Beaver,Judge of Election,,DEM,ARLENE COSTANZA SUSTAR,321,225,95,1
Beaver,Inspector of Elections,,DEM,JEAN T BARBER,190,111,79,0
Beaver,Inspector of Elections,,REP,LADD SUSTAR,187,165,20,2
Beaver,School Director Region 2 (4 Year),Blackhawk,DEM/REP,CHAD MCMILLEN,1163,789,369,5
Beaver,School Director Region 2 (4 Year),Blackhawk,DEM/REP,THOMAS A WIRE,757,523,234,0
Beaver,School Director Region 2 (4 Year),Blackhawk,,Write-ins,45,28,17,0
Beaver,Township Supervisor (6 Year),Chippewa Township,REP,DAN WOODSKE,1945,1489,453,3
Beaver,Township Supervisor (6 Year),Chippewa Township,,Write-ins,81,57,24,0
Beaver,Tax Collector (4 Year),Chippewa Township,DEM/REP,LINDA RAWDING,2233,1621,607,5
Beaver,Tax Collector (4 Year),Chippewa Township,,Write-ins,29,21,8,0
Beaver,Auditor (6 Year),Chippewa Township,DEM,JANEEN D LANHAM,1747,1201,542,4
Beaver,Auditor (6 Year),Chippewa Township,,Write-ins,88,77,11,0
Beaver,Judge of Election,,DEM,JUDITH RENKIN CONTINO,555,354,199,2
Beaver,Inspector of Elections,,REP,SANDRA GALLAGHER,592,429,161,2
Beaver,Judge of Election,,REP,DANIEL J WEHAR,401,323,77,1
Beaver,School Director Region 3 (4 Year),Blackhawk,DEM/REP,LIZ SMITH,1492,1153,338,1
Beaver,School Director Region 3 (4 Year),Blackhawk,,Write-ins,39,33,6,0
Beaver,Judge of Election,,REP,JOHN HUPP,590,457,132,1
Beaver,Inspector of Elections,,REP,KELLY MILLER,583,452,130,1
Beaver,School Director Region 1 (4 Year),Blackhawk,DEM/REP,RYAN WISSNER,1441,1130,307,4
Beaver,School Director Region 1 (4 Year),Blackhawk,,Write-ins,38,28,10,0
Beaver,Magisterial District Judge,36-2-01,DEM,JOHN FARMER,4025,2500,1513,12
Beaver,Magisterial District Judge,36-2-01,REP,RONALD LEINDECKER,3894,3221,667,6
Beaver,Magisterial District Judge,36-2-01,,Write-ins,7,5,2,0
Beaver,School Director (4 Year),Freedom Area,DEM/REP,MICHELLE MICIJA,1785,1169,612,4
Beaver,School Director (4 Year),Freedom Area,DEM/REP,CHRISTIAN A BRENCKLE,2029,1373,651,5
Beaver,School Director (4 Year),Freedom Area,DEM/REP,MONICA GRUNNAGLE,1937,1310,623,4
Beaver,School Director (4 Year),Freedom Area,DEM,LAURA B STOFAN,1570,931,634,5
Beaver,School Director (4 Year),Freedom Area,REP,WES STERRETT,1809,1492,310,7
Beaver,School Director (4 Year),Freedom Area,,Write-ins,36,25,11,0
Beaver,Mayor (4 Year),Conway Borough,DEM/REP,DEBBIE GISKA ROSE,576,443,129,4
Beaver,Mayor (4 Year),Conway Borough,,Write-ins,23,19,4,0
Beaver,Borough Council (4 Year),Conway Borough,DEM/REP,KEVIN ATSIDIS,439,339,97,3
Beaver,Borough Council (4 Year),Conway Borough,DEM/REP,PATTY THEN,429,317,110,2
Beaver,Borough Council (4 Year),Conway Borough,DEM/REP,CHARLES DARRAH,370,279,89,2
Beaver,Borough Council (4 Year),Conway Borough,,Write-ins,25,23,2,0
Beaver,Tax Collector (4 Year),Conway Borough,DEM/REP,LORI BOHACH,612,475,133,4
Beaver,Tax Collector (4 Year),Conway Borough,,Write-ins,2,1,1,0
Beaver,Judge of Election,,REP,KATHERINE CAMPBELL BAKER,180,148,31,1
Beaver,Inspector of Elections,,REP,MARY ANN ALTIER,181,149,31,1
Beaver,Inspector of Elections,,REP,RUTHANNE BELUS,328,268,58,2
Beaver,Mayor (4 Year),Darlington Borough,REP,DEAN BORATO,47,46,1,0
Beaver,Mayor (4 Year),Darlington Borough,,Write-ins,4,4,0,0
Beaver,Borough Council (4 Year),Darlington Borough,REP,GREGORY D GRUBER,41,40,1,0
Beaver,Borough Council (4 Year),Darlington Borough,REP,TERRY N MCKEEL,39,39,0,0
Beaver,Borough Council (4 Year),Darlington Borough,,Write-ins,18,18,0,0
Beaver,Borough Council (2 Year),Darlington Borough,REP,GLENDA L TETEMANZA,41,40,1,0
Beaver,Borough Council (2 Year),Darlington Borough,,Write-ins,3,3,0,0
Beaver,Tax Collector (4 Year),Darlington Borough,,Write-ins,2,2,0,0
Beaver,Auditor (6 Year),Darlington Borough,,Write-ins,2,2,0,0
Beaver,Auditor (4 Year),Darlington Borough,,Write-ins,2,2,0,0
Beaver,Auditor (2 Year),Darlington Borough,,Write-ins,2,2,0,0
Beaver,Township Supervisor (6 Year),Darlington Township,REP,MICHAEL CARREON,355,315,39,1
Beaver,Township Supervisor (6 Year),Darlington Township,,Write-ins,9,7,2,0
Beaver,Township Supervisor (4 Year),Darlington Township,REP,DAVE P ANDERSON,359,317,40,2
Beaver,Township Supervisor (4 Year),Darlington Township,,Write-ins,10,9,1,0
Beaver,Tax Collector (4 Year),Darlington Township,REP,PHIL DIROCCO,359,317,40,2
Beaver,Tax Collector (4 Year),Darlington Township,,Write-ins,9,8,1,0
Beaver,Auditor (6 Year),Darlington Township,,Write-ins,11,10,1,0
Beaver,Auditor (4 Year),Darlington Township,,Write-ins,11,10,1,0
Beaver,Auditor (2 Year),Darlington Township,,Write-ins,11,9,1,1
Beaver,Judge of Election,,REP,ALEDA K FARIOLI,360,317,41,2
Beaver,Inspector of Elections,,REP,SUSAN HOUSEHOLDER,270,251,19,0
Beaver,Inspector of Elections,,DEM,MARGARET A RUSNAK,155,109,44,2
Beaver,School Director (4 Year),New Brighton Area,REP,STEVEN POWELL,1252,1101,151,0
Beaver,School Director (4 Year),New Brighton Area,DEM/REP,MATTHEW LEDONNE,1370,1037,331,2
Beaver,School Director (4 Year),New Brighton Area,DEM/REP,CHRISTEEN DEANE CERATTI,1391,1068,321,2
Beaver,School Director (4 Year),New Brighton Area,DEM/REP,KATHERINE CRISCI,1224,916,306,2
Beaver,School Director (4 Year),New Brighton Area,DEM,BERNADETTE SAIKO MATTICA,1232,892,336,4
Beaver,School Director (4 Year),New Brighton Area,,Write-ins,34,33,1,0
Beaver,School Director (2 Year),New Brighton Area,DEM/REP,MATTHEW LEDONNE,2036,1616,416,4
Beaver,School Director (2 Year),New Brighton Area,,Write-ins,48,45,3,0
Beaver,Township Supervisor (6 Year),Daugherty Township,REP,HEATHER ROMBOLD MCCARTHY,464,412,52,0
Beaver,Township Supervisor (6 Year),Daugherty Township,DEM,WILLIAM L PASQUALE JR,498,342,156,0
Beaver,Township Supervisor (6 Year),Daugherty Township,,Write-ins,0,0,0,0
Beaver,Tax Collector (4 Year),Daugherty Township,DEM/REP,JANICE M BIBLE,891,697,194,0
Beaver,Tax Collector (4 Year),Daugherty Township,,Write-ins,8,8,0,0
Beaver,Auditor (6 Year),Daugherty Township,,Write-ins,31,28,3,0
Beaver,Auditor (4 Year),Daugherty Township,DEM/REP,ANNA BABCANEC,817,630,187,0
Beaver,Auditor (4 Year),Daugherty Township,,Write-ins,8,8,0,0
Beaver,Auditor (2 Year),Daugherty Township,,Write-ins,36,31,5,0
Beaver,Inspector of Elections,,REP,ETHEL P BURSON,269,236,33,0
Beaver,Inspector of Elections,,DEM,SUSAN C DURANEY,194,131,63,0
Beaver,Judge of Election,,DEM,TAMMI NEMETH,373,266,107,0
Beaver,Inspector of Elections,,DEM,PATRICIA MCCULLOUGH,377,270,107,0
Beaver,School Director (4 Year),Rochester Area,DEM/REP,DANA MORELL VERRICO,968,757,211,0
Beaver,School Director (4 Year),Rochester Area,DEM,LAWRENCE E BLACKWELL,996,741,253,2
Beaver,School Director (4 Year),Rochester Area,DEM/REP,C J IANNINI,935,749,185,1
Beaver,School Director (4 Year),Rochester Area,DEM/REP,THOMAS MAJORS,788,616,172,0
Beaver,School Director (4 Year),Rochester Area,,Write-ins,88,87,1,0
Beaver,School Director (2 Year),Rochester Area,,Write-ins,277,258,19,0
Beaver,Mayor (4 Year),East Rochester Borough,DEM,BOB KNOX,118,81,37,0
Beaver,Mayor (4 Year),East Rochester Borough,,Write-ins,8,8,0,0
Beaver,Borough Council (4 Year),East Rochester Borough,REP,CHRISTINA MARIE PERRY,86,71,15,0
Beaver,Borough Council (4 Year),East Rochester Borough,DEM,JAMES SIMON,82,54,28,0
Beaver,Borough Council (4 Year),East Rochester Borough,DEM,DAVID WAGNER,79,49,30,0
Beaver,Borough Council (4 Year),East Rochester Borough,DEM,JOE SEMINICK,76,48,28,0
Beaver,Borough Council (4 Year),East Rochester Borough,,Write-ins,6,6,0,0
Beaver,Tax Collector (4 Year),East Rochester Borough,DEM,DEBORAH AHERN,129,93,36,0
Beaver,Tax Collector (4 Year),East Rochester Borough,,Write-ins,5,4,1,0
Beaver,Judge of Election,,DEM,ROSANNE B MONTEMURRO,117,81,36,0
Beaver,Inspector of Elections,,DEM,ALICE LUTHER,79,45,34,0
Beaver,Inspector of Elections,,REP,DOROTHY ANN MASON,77,69,8,0
Beaver,Mayor (4 Year),Eastvale Borough,,Write-ins,18,16,2,0
Beaver,Borough Council (4 Year),Eastvale Borough,,Write-ins,14,12,2,0
Beaver,Tax Collector (4 Year),Eastvale Borough,,Write-ins,12,11,1,0
Beaver,Mayor (4 Year),Economy Borough,REP,JOANN BORATO,2062,1677,384,1
Beaver,Mayor (4 Year),Economy Borough,DEM,ROGER KOWAL,1493,855,633,5
Beaver,Mayor (4 Year),Economy Borough,,Write-ins,17,14,3,0
Beaver,Borough Council (4 Year),Economy Borough,REP,JESSE HERNANDEZ,1928,1610,317,1
Beaver,Borough Council (4 Year),Economy Borough,REP,WILLIAM L METZ JR,1835,1517,317,1
Beaver,Borough Council (4 Year),Economy Borough,DEM/REP,FRANK MORRONE,1735,1177,555,3
Beaver,Borough Council (4 Year),Economy Borough,DEM,GLENN SYLVESTER,1733,1016,712,5
Beaver,Borough Council (4 Year),Economy Borough,DEM,ROGER KOWAL,1521,882,635,4
Beaver,Borough Council (4 Year),Economy Borough,DEM,ALLEN CODY TREADWAY,1592,883,705,4
Beaver,Borough Council (4 Year),Economy Borough,,Write-ins,67,39,28,0
Beaver,Borough Council (2 Year),Economy Borough,REP,JOHN L HALL,1873,1594,278,1
Beaver,Borough Council (2 Year),Economy Borough,DEM,MIKE ANDREWS,1667,917,745,5
Beaver,Borough Council (2 Year),Economy Borough,,Write-ins,10,7,3,0
Beaver,Tax Collector (4 Year),Economy Borough,DEM/REP,AMY L MILLER,3142,2224,913,5
Beaver,Tax Collector (4 Year),Economy Borough,,Write-ins,54,44,10,0
Beaver,Judge of Election,,DEM,SAMANTHA L BRUTOUT,617,378,239,0
