county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Beaver,Aliquippa 4,Borough Council (4 Year),City of Aliquippa,,Write-ins,0,0,0,0,2
Beaver,Aliquippa 4,Controller (2 Year),City of Aliquippa,,Write-ins,4,4,0,0,1
Beaver,Aliquippa 4,Judge of Election,,DEM,DENISE TAYLOR,77,60,16,1,1
Beaver,Aliquippa 4,Judge of Election,,,Write-ins,0,0,0,0,1
Beaver,Aliquippa 4,Inspector of Elections,,,Write-ins,5,5,0,0,1
Beaver,Aliquippa 4,Supreme Court Retention - Christine Donohue,,,Yes,68,49,18,1,1
Beaver,Aliquippa 4,Supreme Court Retention - Christine Donohue,,,No,17,15,2,0,1
Beaver,Aliquippa 4,Supreme Court Retention - Kevin M Dougherty,,,Yes,70,51,18,1,1
Beaver,Aliquippa 4,Supreme Court Retention - Kevin M Dougherty,,,No,16,14,2,0,1
Beaver,Aliquippa 4,Supreme Court Retention - David Wecht,,,Yes,71,51,19,1,1
Beaver,Aliquippa 4,Supreme Court Retention - David Wecht,,,No,14,13,1,0,1
Beaver,Aliquippa 4,Superior Court Retention - Alice Beck Dubow,,,Yes,65,48,16,1,1
Beaver,Aliquippa 4,Superior Court Retention - Alice Beck Dubow,,,No,18,16,2,0,1
Beaver,Aliquippa 4,Commonwealth Court Retention - Michael H Wojcik,,,Yes,64,47,16,1,1
Beaver,Aliquippa 4,Commonwealth Court Retention - Michael H Wojcik,,,No,19,17,2,0,1
Beaver,Aliquippa 4,Court of Common Pleas Retention - Dale M Fouse,,,Yes,67,52,14,1,1
Beaver,Aliquippa 4,Court of Common Pleas Retention - Dale M Fouse,,,No,17,13,4,0,1
Beaver,Aliquippa 5,Registered Voters,,,,536,,,,
Beaver,Aliquippa 5,Ballots Cast,,,,181,132,49,0,
Beaver,Aliquippa 5,Judge of the Superior Court,,DEM,BRANDON NEUMAN,125,85,40,0,1
Beaver,Aliquippa 5,Judge of the Superior Court,,REP,MARIA BATTISTA,48,41,7,0,1
Beaver,Aliquippa 5,Judge of the Superior Court,,LBR,DANIEL WASSMER,5,3,2,0,1
Beaver,Aliquippa 5,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Beaver,Aliquippa 5,Judge of the Commonwealth Court,,DEM,STELLA TSAI,128,88,40,0,1
Beaver,Aliquippa 5,Judge of the Commonwealth Court,,REP,MATT WOLFORD,49,40,9,0,1
Beaver,Aliquippa 5,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Beaver,Aliquippa 5,School Director (4 Year),Aliquippa,DEM,SANDRA GILL,116,80,36,0,4
Beaver,Aliquippa 5,School Director (4 Year),Aliquippa,DEM,BRIAN M SIMS SR,105,70,35,0,4
Beaver,Aliquippa 5,School Director (4 Year),Aliquippa,DEM,TINA PRICE GENES,88,53,35,0,4
Beaver,Aliquippa 5,School Director (4 Year),Aliquippa,DEM,YVONNE JACKSON,81,52,29,0,4
Beaver,Aliquippa 5,School Director (4 Year),Aliquippa,REP,TORRI DURHAM FLANNIGAN,63,49,14,0,4
Beaver,Aliquippa 5,School Director (4 Year),Aliquippa,,Write-ins,7,7,0,0,4
Beaver,Aliquippa 5,School Director (2 Year),Aliquippa,DEM,TINA PRICE GENES,121,78,43,0,1
Beaver,Aliquippa 5,School Director (2 Year),Aliquippa,,Write-ins,28,28,0,0,1
Beaver,Aliquippa 5,Borough Council (4 Year),City of Aliquippa,DEM,BARBARA HILL,119,79,40,0,2
Beaver,Aliquippa 5,Borough Council (4 Year),City of Aliquippa,DEM,KARMA JACKSON,105,67,38,0,2
Beaver,Aliquippa 5,Borough Council (4 Year),City of Aliquippa,,Write-ins,14,14,0,0,2
Beaver,Aliquippa 5,Controller (2 Year),City of Aliquippa,,Write-ins,33,31,2,0,1
Beaver,Aliquippa 5,Judge of Election,,DEM,JONNYE WEBER,140,97,43,0,1
Beaver,Aliquippa 5,Judge of Election,,,Write-ins,1,1,0,0,1
Beaver,Aliquippa 5,Inspector of Elections,,,Write-ins,10,8,2,0,1
Beaver,Aliquippa 5,Supreme Court Retention - Christine Donohue,,,Yes,129,91,38,0,1
Beaver,Aliquippa 5,Supreme Court Retention - Christine Donohue,,,No,44,36,8,0,1
Beaver,Aliquippa 5,Supreme Court Retention - Kevin M Dougherty,,,Yes,124,88,36,0,1
Beaver,Aliquippa 5,Supreme Court Retention - Kevin M Dougherty,,,No,48,37,11,0,1
Beaver,Aliquippa 5,Supreme Court Retention - David Wecht,,,Yes,127,88,39,0,1
Beaver,Aliquippa 5,Supreme Court Retention - David Wecht,,,No,45,37,8,0,1
Beaver,Aliquippa 5,Superior Court Retention - Alice Beck Dubow,,,Yes,123,88,35,0,1
Beaver,Aliquippa 5,Superior Court Retention - Alice Beck Dubow,,,No,46,36,10,0,1
Beaver,Aliquippa 5,Commonwealth Court Retention - Michael H Wojcik,,,Yes,121,87,34,0,1
Beaver,Aliquippa 5,Commonwealth Court Retention - Michael H Wojcik,,,No,47,36,11,0,1
Beaver,Aliquippa 5,Court of Common Pleas Retention - Dale M Fouse,,,Yes,134,96,38,0,1
Beaver,Aliquippa 5,Court of Common Pleas Retention - Dale M Fouse,,,No,37,30,7,0,1
Beaver,Aliquippa 6,Registered Voters,,,,1385,,,,
Beaver,Aliquippa 6,Ballots Cast,,,,442,320,120,2,
Beaver,Aliquippa 6,Judge of the Superior Court,,DEM,BRANDON NEUMAN,323,230,93,0,1
Beaver,Aliquippa 6,Judge of the Superior Court,,REP,MARIA BATTISTA,91,65,25,1,1
Beaver,Aliquippa 6,Judge of the Superior Court,,LBR,DANIEL WASSMER,10,9,1,0,1
Beaver,Aliquippa 6,Judge of the Superior Court,,,Write-ins,1,1,0,0,1
Beaver,Aliquippa 6,Judge of the Commonwealth Court,,DEM,STELLA TSAI,336,243,93,0,1
Beaver,Aliquippa 6,Judge of the Commonwealth Court,,REP,MATT WOLFORD,93,65,27,1,1
Beaver,Aliquippa 6,Judge of the Commonwealth Court,,,Write-ins,1,1,0,0,1
Beaver,Aliquippa 6,School Director (4 Year),Aliquippa,DEM,SANDRA GILL,282,201,81,0,4
Beaver,Aliquippa 6,School Director (4 Year),Aliquippa,DEM,TINA PRICE GENES,265,188,77,0,4
Beaver,Aliquippa 6,School Director (4 Year),Aliquippa,DEM,BRIAN M SIMS SR,250,175,75,0,4
Beaver,Aliquippa 6,School Director (4 Year),Aliquippa,DEM,YVONNE JACKSON,208,137,71,0,4
Beaver,Aliquippa 6,School Director (4 Year),Aliquippa,REP,TORRI DURHAM FLANNIGAN,140,110,29,1,4
Beaver,Aliquippa 6,School Director (4 Year),Aliquippa,,Write-ins,11,10,1,0,4
Beaver,Aliquippa 6,School Director (2 Year),Aliquippa,DEM,TINA PRICE GENES,347,250,97,0,1
Beaver,Aliquippa 6,School Director (2 Year),Aliquippa,,Write-ins,33,30,3,0,1
Beaver,Aliquippa 6,Borough Council (4 Year),City of Aliquippa,DEM,BARBARA HILL,272,188,84,0,2
Beaver,Aliquippa 6,Borough Council (4 Year),City of Aliquippa,DEM,KARMA JACKSON,263,190,73,0,2
Beaver,Aliquippa 6,Borough Council (4 Year),City of Aliquippa,,Write-ins,36,34,2,0,2
Beaver,Aliquippa 6,Controller (2 Year),City of Aliquippa,,Write-ins,88,73,15,0,1
Beaver,Aliquippa 6,Judge of Election,,DEM,DELBERT HOWZE,370,266,104,0,1
Beaver,Aliquippa 6,Judge of Election,,,Write-ins,6,4,2,0,1
Beaver,Aliquippa 6,Inspector of Elections,,,Write-ins,59,44,15,0,1
Beaver,Aliquippa 6,Supreme Court Retention - Christine Donohue,,,Yes,326,240,86,0,1
Beaver,Aliquippa 6,Supreme Court Retention - Christine Donohue,,,No,101,68,31,2,1
Beaver,Aliquippa 6,Supreme Court Retention - Kevin M Dougherty,,,Yes,324,237,86,1,1
Beaver,Aliquippa 6,Supreme Court Retention - Kevin M Dougherty,,,No,102,70,31,1,1
Beaver,Aliquippa 6,Supreme Court Retention - David Wecht,,,Yes,327,237,90,0,1
Beaver,Aliquippa 6,Supreme Court Retention - David Wecht,,,No,97,67,28,2,1
Beaver,Aliquippa 6,Superior Court Retention - Alice Beck Dubow,,,Yes,320,225,94,1,1
Beaver,Aliquippa 6,Superior Court Retention - Alice Beck Dubow,,,No,98,75,22,1,1
Beaver,Aliquippa 6,Commonwealth Court Retention - Michael H Wojcik,,,Yes,316,226,90,0,1
Beaver,Aliquippa 6,Commonwealth Court Retention - Michael H Wojcik,,,No,100,74,24,2,1
Beaver,Aliquippa 6,Court of Common Pleas Retention - Dale M Fouse,,,Yes,328,235,92,1,1
Beaver,Aliquippa 6,Court of Common Pleas Retention - Dale M Fouse,,,No,93,70,22,1,1
Beaver,Aliquippa 7,Registered Voters,,,,1039,,,,
Beaver,Aliquippa 7,Ballots Cast,,,,462,307,155,0,
Beaver,Aliquippa 7,Judge of the Superior Court,,DEM,BRANDON NEUMAN,273,158,115,0,1
Beaver,Aliquippa 7,Judge of the Superior Court,,REP,MARIA BATTISTA,166,136,30,0,1
Beaver,Aliquippa 7,Judge of the Superior Court,,LBR,DANIEL WASSMER,10,5,5,0,1
Beaver,Aliquippa 7,Judge of the Superior Court,,,Write-ins,2,2,0,0,1
Beaver,Aliquippa 7,Judge of the Commonwealth Court,,DEM,STELLA TSAI,285,164,121,0,1
Beaver,Aliquippa 7,Judge of the Commonwealth Court,,REP,MATT WOLFORD,163,133,30,0,1
Beaver,Aliquippa 7,Judge of the Commonwealth Court,,,Write-ins,3,3,0,0,1
Beaver,Aliquippa 7,School Director (4 Year),Aliquippa,DEM,SANDRA GILL,269,160,109,0,4
Beaver,Aliquippa 7,School Director (4 Year),Aliquippa,DEM,TINA PRICE GENES,224,121,103,0,4
Beaver,Aliquippa 7,School Director (4 Year),Aliquippa,DEM,BRIAN M SIMS SR,221,118,103,0,4
Beaver,Aliquippa 7,School Director (4 Year),Aliquippa,DEM,YVONNE JACKSON,210,108,102,0,4
Beaver,Aliquippa 7,School Director (4 Year),Aliquippa,REP,TORRI DURHAM FLANNIGAN,210,170,40,0,4
Beaver,Aliquippa 7,School Director (4 Year),Aliquippa,,Write-ins,13,12,1,0,4
Beaver,Aliquippa 7,School Director (2 Year),Aliquippa,DEM,TINA PRICE GENES,307,181,126,0,1
Beaver,Aliquippa 7,School Director (2 Year),Aliquippa,,Write-ins,42,39,3,0,1
Beaver,Aliquippa 7,Borough Council (4 Year),City of Aliquippa,DEM,BARBARA HILL,301,180,121,0,2
Beaver,Aliquippa 7,Borough Council (4 Year),City of Aliquippa,DEM,KARMA JACKSON,217,119,98,0,2
Beaver,Aliquippa 7,Borough Council (4 Year),City of Aliquippa,,Write-ins,43,40,3,0,2
Beaver,Aliquippa 7,Controller (2 Year),City of Aliquippa,,Write-ins,66,54,12,0,1
Beaver,Aliquippa 7,Judge of Election,,DEM,SHARON LEE DONOSO,352,213,139,0,1
Beaver,Aliquippa 7,Judge of Election,,,Write-ins,14,12,2,0,1
Beaver,Aliquippa 7,Inspector of Elections,,DEM,PAULA PLACIDI,353,215,138,0,1
Beaver,Aliquippa 7,Inspector of Elections,,,Write-ins,16,14,2,0,1
Beaver,Aliquippa 7,Supreme Court Retention - Christine Donohue,,,Yes,292,175,117,0,1
Beaver,Aliquippa 7,Supreme Court Retention - Christine Donohue,,,No,158,123,35,0,1
Beaver,Aliquippa 7,Supreme Court Retention - Kevin M Dougherty,,,Yes,296,174,122,0,1
Beaver,Aliquippa 7,Supreme Court Retention - Kevin M Dougherty,,,No,154,123,31,0,1
Beaver,Aliquippa 7,Supreme Court Retention - David Wecht,,,Yes,311,183,128,0,1
Beaver,Aliquippa 7,Supreme Court Retention - David Wecht,,,No,142,117,25,0,1
Beaver,Aliquippa 7,Superior Court Retention - Alice Beck Dubow,,,Yes,294,176,118,0,1
Beaver,Aliquippa 7,Superior Court Retention - Alice Beck Dubow,,,No,144,114,30,0,1
Beaver,Aliquippa 7,Commonwealth Court Retention - Michael H Wojcik,,,Yes,289,174,115,0,1
Beaver,Aliquippa 7,Commonwealth Court Retention - Michael H Wojcik,,,No,149,115,34,0,1
Beaver,Aliquippa 7,Court of Common Pleas Retention - Dale M Fouse,,,Yes,327,202,125,0,1
Beaver,Aliquippa 7,Court of Common Pleas Retention - Dale M Fouse,,,No,118,92,26,0,1
Beaver,Aliquippa 8,Registered Voters,,,,814,,,,
Beaver,Aliquippa 8,Ballots Cast,,,,292,209,83,0,
Beaver,Aliquippa 8,Judge of the Superior Court,,DEM,BRANDON NEUMAN,196,125,71,0,1
Beaver,Aliquippa 8,Judge of the Superior Court,,REP,MARIA BATTISTA,90,81,9,0,1
Beaver,Aliquippa 8,Judge of the Superior Court,,LBR,DANIEL WASSMER,2,1,1,0,1
Beaver,Aliquippa 8,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Beaver,Aliquippa 8,Judge of the Commonwealth Court,,DEM,STELLA TSAI,202,128,74,0,1
Beaver,Aliquippa 8,Judge of the Commonwealth Court,,REP,MATT WOLFORD,87,80,7,0,1
Beaver,Aliquippa 8,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Beaver,Aliquippa 8,School Director (4 Year),Aliquippa,DEM,SANDRA GILL,165,106,59,0,4
Beaver,Aliquippa 8,School Director (4 Year),Aliquippa,DEM,TINA PRICE GENES,156,102,54,0,4
Beaver,Aliquippa 8,School Director (4 Year),Aliquippa,DEM,BRIAN M SIMS SR,149,94,55,0,4
Beaver,Aliquippa 8,School Director (4 Year),Aliquippa,DEM,YVONNE JACKSON,138,83,55,0,4
Beaver,Aliquippa 8,School Director (4 Year),Aliquippa,REP,TORRI DURHAM FLANNIGAN,111,102,9,0,4
Beaver,Aliquippa 8,School Director (4 Year),Aliquippa,,Write-ins,7,7,0,0,4
Beaver,Aliquippa 8,School Director (2 Year),Aliquippa,DEM,TINA PRICE GENES,219,148,71,0,1
Beaver,Aliquippa 8,School Director (2 Year),Aliquippa,,Write-ins,12,12,0,0,1
Beaver,Aliquippa 8,Borough Council (4 Year),City of Aliquippa,DEM,BARBARA HILL,190,126,64,0,2
Beaver,Aliquippa 8,Borough Council (4 Year),City of Aliquippa,DEM,KARMA JACKSON,153,99,54,0,2
Beaver,Aliquippa 8,Borough Council (4 Year),City of Aliquippa,,Write-ins,8,8,0,0,2
Beaver,Aliquippa 8,Controller (2 Year),City of Aliquippa,,Write-ins,25,22,3,0,1
Beaver,Aliquippa 8,Judge of Election,,DEM,JEAN RIVETTI,235,160,75,0,1
Beaver,Aliquippa 8,Judge of Election,,,Write-ins,2,2,0,0,1
Beaver,Aliquippa 8,Inspector of Elections,,,Write-ins,22,17,5,0,1
Beaver,Aliquippa 8,Supreme Court Retention - Christine Donohue,,,Yes,200,132,68,0,1
Beaver,Aliquippa 8,Supreme Court Retention - Christine Donohue,,,No,91,77,14,0,1
Beaver,Aliquippa 8,Supreme Court Retention - Kevin M Dougherty,,,Yes,199,132,67,0,1
Beaver,Aliquippa 8,Supreme Court Retention - Kevin M Dougherty,,,No,91,76,15,0,1
Beaver,Aliquippa 8,Supreme Court Retention - David Wecht,,,Yes,201,133,68,0,1
Beaver,Aliquippa 8,Supreme Court Retention - David Wecht,,,No,88,74,14,0,1
